"R0IN","alpha","gamma","sigma","psi","g","qua","quawh","qualow","rho","kappa","omega","S1_0","S2_0","S3_0","S4_0","S5_0","S6_0","S7_0","S8_0","S9_0","S10_0","S11_0","S12_0","S13_0","S14_0","S15_0","S16_0","S17_0","E1_0","E2_0","E3_0","E4_0","E5_0","E6_0","E7_0","E8_0","E9_0","E10_0","E11_0","E12_0","E13_0","E14_0","E15_0","E16_0","E17_0","I1_0","I2_0","I3_0","I4_0","I5_0","I6_0","I7_0","I8_0","I9_0","I10_0","I11_0","I12_0","I13_0","I14_0","I15_0","I16_0","I17_0","R1_0","R2_0","R3_0","R4_0","R5_0","R6_0","R7_0","R8_0","R9_0","R10_0","R11_0","R12_0","R13_0","R14_0","R15_0","R16_0","R17_0","J1_0","J2_0","J3_0","J4_0","J5_0","J6_0","J7_0","J8_0","J9_0","J10_0","J11_0","J12_0","J13_0","J14_0","J15_0","J16_0","J17_0","P1_0","P2_0","P3_0","P4_0","P5_0","P6_0","P7_0","P8_0","P9_0","P10_0","P11_0","P12_0","P13_0","P14_0","P15_0","P16_0","P17_0","loglik","loglik.se"
1.21052631578947,1,0.321842811398598,0.134755825127601,0.915157664179425,9.7,0.506865370191383,0.265189778442669,0.000168117988663173,1,0.857110162653804,0.96676346432741,0.96233142094243,0.967755927574857,0.937119277070783,0.96009411342032,0.961275638335403,0.956355158651772,0.933949188440018,0.987955747121542,0.972157169653093,0.958454324285545,0.98654459329016,0.818322096129103,0.983951528772478,0.993757636192574,0.935568531684347,0.933353088803186,0.969702164791545,2.02314107455808e-06,1.4885304582678e-05,3.07767444634962e-06,1.86262360190067e-06,4.73295981961344e-05,2.14678086679211e-06,4.02382690051502e-06,9.74917518086339e-05,4.5547356306142e-06,6.39034952267842e-06,5.83928898391124e-07,0.035292369620543,6.63538335708557e-06,3.95625581737542e-06,5.85919972009582e-06,9.35559883084857e-07,4.8293731764135e-06,1.23622274896919e-06,5.54551493046532e-06,7.19481619423086e-06,6.00059549897319e-06,2.67981736689473e-05,3.21988564117453e-07,1.06348664636692e-06,3.57887185135414e-06,6.46365706613564e-07,7.28224630764601e-05,6.94862698487149e-06,0.000107435439525798,1.40796427189564e-06,3.1074058464118e-06,4.96640549324268e-06,8.47814884546529e-07,8.72008204133331e-06,3.32649344861817e-06,9.85979451603663e-07,8.59666522753442e-06,2.32326352849452e-06,1.20261800783786e-05,7.28296208312299e-06,1.67374819584846e-06,2.75199923234017e-06,4.56650579255065e-06,3.95297597401096e-06,5.17435797590983e-06,8.44479535415887e-05,1.83477061702353e-06,7.16983378206611e-06,3.68058674644563e-06,2.89447944674556e-06,4.37975821312995e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03574521622151e-07,4.38714038669338e-06,2.78095120715709e-06,4.12550104950747e-06,4.92880213034052e-06,2.67197181608483e-07,3.21089495135436e-06,1.27526109728909e-06,3.70514844960389e-05,4.30666960642493e-05,3.7970563550632e-06,0.000104115431448768,1.21480357732262e-06,2.00602661627468e-05,4.03543363484721e-06,1.78516991614231e-06,1.67068041907853e-05,-2312.94131322401,0
1.10526315789474,1,0.316003981285596,0.131025422434603,0.956177061343651,9.7,0.508467574110099,0.265083896763047,0.000157156432058738,1,0.360206957097077,0.996176120739369,0.967594676064261,0.970862660141459,0.936891576015993,0.957092743669207,0.96818654694429,0.954884055427418,0.936478565144898,0.985446314616022,0.967752533105386,0.965498380224976,0.979536417997409,0.785298206739977,0.976306727327382,0.993001984731362,0.947860547425829,0.906000762803259,0.977603873478856,2.30397103701668e-06,1.03414870212472e-05,3.19591553853902e-06,1.7155538541202e-06,6.20386239373589e-05,2.34759250724838e-06,2.94636376914553e-06,7.50118384902296e-05,4.06093015684275e-06,5.91283640265519e-06,6.2519006150741e-07,0.0368372697837115,5.90124298766387e-06,4.49289639650599e-06,5.88567255027993e-06,6.96343544673532e-07,4.24978469014852e-06,8.52618675695483e-07,5.30266038914388e-06,8.85459687580199e-06,6.89971446404138e-06,2.10928367262192e-05,2.74168917055365e-07,8.81074259068794e-07,6.33453702230364e-06,7.95146046331193e-07,4.70451473646495e-05,6.63485997260506e-06,0.000103474735197024,1.89930890775546e-06,2.86690233544428e-06,7.9464028194156e-06,6.00460960095694e-07,5.13396540789038e-06,2.1708902618298e-06,1.04033157322113e-06,9.10839892411055e-06,1.7434982097726e-06,1.60676811427535e-05,5.91312191116078e-06,9.5942774007305e-07,3.04492243382444e-06,3.74821234027673e-06,5.55182501157742e-06,4.96537104458035e-06,9.30441453286819e-05,1.32149568546526e-06,1.01373303636656e-05,3.51478899594662e-06,3.45193460153543e-06,4.6127382700596e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1168844828024e-07,3.71974777430932e-06,3.3610542877236e-06,3.04910439082192e-06,5.58315113279773e-06,2.76840878574105e-07,2.98506247158775e-06,1.29648089031264e-06,3.07879957875123e-05,3.2007232381086e-05,5.08780828255458e-06,0.000113666408782294,9.43687412758772e-07,1.71754195672365e-05,5.33634940818684e-06,1.36445391155914e-06,1.55110360790782e-05,-1693.76708189049,0
1.42105263157895,1,0.251695343203147,0.176006394956861,0.955835686535318,9.7,0.500460458668237,0.278775364033093,0.000165142255183798,1,0.516338601530339,0.995323810554792,0.959177669878965,0.971604307409444,0.940375870731662,0.964636175987572,0.967499853102522,0.953100061260859,0.918491229579435,0.984931167182469,0.963676386622808,0.948883029364165,0.985203494679457,0.798435316769364,0.98324248923932,0.992943459343371,0.946595431146406,0.923539794823485,0.979591300745407,1.79325570740442e-06,1.93816037882633e-05,3.48722236502087e-06,1.5976622267444e-06,4.08332625930909e-05,1.85250910820933e-06,3.72635502152055e-06,6.32267348798644e-05,6.65963383942459e-06,7.9151404499447e-06,5.82801440994536e-07,0.0244464585514794,6.73024477143526e-06,5.12236221004777e-06,6.91247826401548e-06,9.21206471057498e-07,4.86380616667188e-06,1.28259417517093e-06,2.89239206403862e-06,7.98861972893429e-06,6.50112918308568e-06,3.23370824792107e-05,2.89414458444293e-07,1.31404394893054e-06,3.9773493627758e-06,7.67740376024857e-07,4.52260694246699e-05,5.20157541448297e-06,0.0001135995058887,1.80532841096721e-06,2.4991681221967e-06,8.54286193255573e-06,5.51826165862865e-07,6.48065858732563e-06,2.71607860481904e-06,1.19425684365828e-06,7.54143371429171e-06,2.59206598323165e-06,1.24121935820986e-05,6.30432993662325e-06,1.02056327681615e-06,3.06261910018569e-06,4.63556964201746e-06,4.9868298314175e-06,4.77259035180023e-06,0.000105302645832887,2.13953035817322e-06,9.65711955192142e-06,2.85288271543018e-06,2.72249617728115e-06,4.30255273372547e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39293851864523e-07,4.30790424305965e-06,2.96145805070048e-06,4.02609439456345e-06,5.75202059197106e-06,3.36619699333427e-07,4.51847481490115e-06,1.12262855026022e-06,3.18636764738895e-05,2.87300243549696e-05,4.23770609371092e-06,0.00011044793047068,8.11577101429079e-07,1.82931748531879e-05,3.95937282388757e-06,1.23738826324419e-06,1.1901595490861e-05,-1700.75859781819,0
1.21052631578947,1,0.462424671798058,0.118159984513876,0.956746168375738,9.7,0.492145833773873,0.264428796395238,0.000155839688649946,1,0.57211362853117,0.994033930660389,0.942011037982396,0.980007739065678,0.970770354960085,0.958258531254468,0.977109152857047,0.979516469556055,0.979668106460888,0.974910348314647,0.937174157991839,0.939077591513514,0.988553204080489,0.878368126180301,0.966473387607935,0.967594613870619,0.940546734907119,0.940917009957287,0.97480709978521,9.28665213188258e-07,9.01722767400416e-06,3.60594297968481e-06,1.42030585412704e-06,3.08860172216428e-05,1.00841935406004e-06,1.92349619359161e-06,1.5548419670521e-05,3.00434250154668e-06,7.00798847932897e-06,1.07749572164993e-06,0.0319900605251159,5.5788196225432e-06,1.31288354022246e-06,9.65940038316897e-06,5.93114223829157e-07,2.20703654563626e-06,3.42404971221873e-07,1.91355454181868e-06,1.12317264842429e-05,5.45223813954967e-06,1.22516114101268e-05,3.97152239362237e-07,7.62676700161696e-07,6.40772016434089e-06,2.09502777109488e-06,4.70255769506168e-05,1.95587310951649e-06,0.000109757684832545,6.39100269648483e-07,3.64890302657566e-06,1.33162280364249e-06,1.12463160165393e-06,1.33864482421701e-05,1.47525755632268e-06,9.16145662862103e-07,3.11698071879093e-06,1.25523695105343e-06,6.74982833457064e-06,5.36366033310925e-06,3.52057871983639e-06,1.6108837114038e-06,5.64246886131609e-06,1.16892836683675e-05,4.92880661193836e-06,0.000480679895202234,1.52462806938337e-06,1.17367328492402e-05,2.84536482759273e-06,1.67131445958879e-06,8.19120361884152e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46760701484029e-06,2.13816117348283e-06,1.95844399075597e-06,2.66300595660223e-06,9.20500674510126e-06,5.28298656086522e-07,3.21625641517066e-06,7.9908581109413e-07,3.91415734245064e-05,4.73362145310961e-05,8.0790799865935e-07,9.76888489482972e-05,1.51807619276859e-06,1.32844202504623e-05,2.84409408355365e-06,5.07975794765353e-06,3.33950182213593e-05,-1697.53508314833,0
1.63157894736842,1,0.334678780244833,0.207025549321168,0.934510975911072,9.7,0.444149165997386,0.292459683971098,0.000178793788782174,1,0.803449292314206,0.991101205029808,0.94016683444565,0.984863954934584,0.96077761871971,0.971196571306661,0.974434995677414,0.977331143546269,0.975822995113721,0.974265649405228,0.94928239662268,0.929764400157132,0.990675160960979,0.912730561300883,0.937944910200271,0.966772917646963,0.953727768152571,0.934126189163493,0.974772309060868,1.22923814989063e-06,7.49789709822977e-06,3.79552782912455e-06,1.14422871463151e-06,4.2080733508163e-05,9.57213131454839e-07,1.5218982833075e-06,1.91628336579944e-05,2.7803083935403e-06,6.3228003865152e-06,1.31703005374957e-06,0.0166853553316922,5.31217184928415e-06,1.40942484584147e-06,1.17875923098174e-05,6.32648034049775e-07,2.62009589593189e-06,5.1286791863439e-07,2.85703040606679e-06,1.02776814238278e-05,4.76742957237006e-06,9.71836603868e-06,5.25287289018724e-07,9.1252745805501e-07,5.00349023661855e-06,2.70805399589658e-06,4.7243178617988e-05,3.13455763525228e-06,9.8975604041306e-05,4.78967584324649e-07,4.37518227091758e-06,1.36433458333902e-06,1.00757720655721e-06,1.35125788956939e-05,1.82864504481777e-06,9.64078618147238e-07,3.04771195121473e-06,7.74573056821528e-07,1.01613060578189e-05,4.50402326255134e-06,4.21903347103294e-06,2.69250997016325e-06,7.16844677824705e-06,1.14236851711141e-05,5.14449453261761e-06,0.0005395674199639,1.42579413868751e-06,1.38794260602638e-05,2.10406954578925e-06,1.72221489130388e-06,7.69681751783664e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13081240932509e-06,1.99383790323259e-06,2.13935041444623e-06,2.53585129492192e-06,6.38722176894876e-06,6.1729570323932e-07,3.19873131045645e-06,7.90025743578475e-07,3.29522156496998e-05,6.52681532810641e-05,1.18699576155826e-06,7.17663502103194e-05,1.4291743529618e-06,1.37272465934657e-05,3.03086841843232e-06,4.46614390739969e-06,2.51025456869498e-05,-4162.66304134667,0
1.63157894736842,1,0.335367641381703,0.135800982317832,0.761149627459075,9.7,0.458377969319292,0.250157776775766,0.000290968867460283,1,0.896314298820397,0.99397245343934,0.962131354356197,0.975876952479182,0.946327208872041,0.946153445347742,0.959441657110862,0.961856645477019,0.907501111530364,0.984478497639068,0.977554027008747,0.95705069520179,0.983201614240906,0.851189079933683,0.981323503242941,0.991557604789811,0.931572969412881,0.928888729052404,0.975729222892077,2.43876175328107e-06,1.72059196706666e-05,1.87874548265677e-06,2.03247186291163e-06,4.53506598920413e-05,2.05823371846416e-06,3.87974891475304e-06,7.5991017675441e-05,6.50730649396101e-06,1.12402290712484e-05,6.28019890409012e-07,0.0230407561775581,7.9427968968413e-06,4.8171883753342e-06,6.91286007606134e-06,1.12056482037612e-06,4.55299217769147e-06,7.55902407282953e-07,3.78988134717324e-06,7.62712583747492e-06,7.9559093200983e-06,2.63353890908072e-05,2.23373217469588e-07,1.08145908199787e-06,4.28669777451554e-06,5.50090643615014e-07,4.07886114324672e-05,6.15174379348456e-06,0.000119760364066691,2.25886776638925e-06,2.63286284913837e-06,7.39157891792066e-06,8.97018595903369e-07,4.78778532494872e-06,2.82388782666248e-06,1.42613253597151e-06,6.93589011218249e-06,2.44255197742839e-06,1.42662220770114e-05,7.64174418444544e-06,1.4896643234016e-06,3.67390690073217e-06,2.97167024162343e-06,6.17029535834419e-06,4.86533515061631e-06,0.000100150444970575,2.01860807892505e-06,1.18179804152747e-05,4.02225353528186e-06,2.78529864900157e-06,3.46375654018197e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01738230567565e-07,4.7686956774159e-06,2.82322877980051e-06,3.67055497273228e-06,6.47502006529282e-06,2.19354202580513e-07,3.77097803627132e-06,1.18866287433083e-06,2.57707225365654e-05,3.91291326353748e-05,4.00871309089285e-06,0.000116557579988514,7.49896062729539e-07,1.78903007859281e-05,5.33012362167325e-06,1.59442108661198e-06,1.58491438030619e-05,-2322.6291706022,0
1.21052631578947,1,0.316146374759254,0.131509884362121,0.967262579292579,9.7,0.508340461415559,0.281915101457318,0.000147925800046856,1,0.416593930282123,0.987295807084531,0.983244373857129,0.978937106645056,0.936908649752483,0.955999579780053,0.984640733914486,0.950793886168195,0.928356961914733,0.955408706419516,0.960437534299661,0.967274855396028,0.983135452951331,0.695382398005243,0.946726208502043,0.964618742413172,0.976111464313046,0.935582777994461,0.978483383511389,1.44082449165468e-06,2.09607113146691e-05,1.83691929091071e-06,3.3945540044602e-06,2.5991655962758e-05,1.1377129197589e-06,2.29029173311188e-06,5.4334926561642e-05,3.72233614993778e-06,3.63292118194656e-06,5.41997647260228e-07,0.0290288126709331,3.94406872834909e-06,4.72169236191053e-06,1.50720038273829e-05,1.27288803658355e-06,6.17536777852979e-06,6.30000318730799e-07,3.939761722019e-06,2.54560729467025e-06,4.92560479714203e-06,1.45698171385548e-05,6.4813367146428e-07,1.10091891910517e-06,7.53197396364282e-06,1.85507775217612e-06,5.42326475027314e-05,1.82985795018343e-06,8.02757075234731e-05,1.1289666231367e-06,7.28306846801863e-06,8.97454129300924e-06,5.25684246750671e-07,1.48204450810417e-05,1.36980876644504e-06,1.67369904986452e-06,7.69881565400057e-06,1.76985021712414e-06,2.10385484952679e-05,5.57686417352242e-06,3.90295604230589e-06,4.43187474999728e-06,9.59656954754311e-06,1.93626780753157e-05,2.57361192533429e-06,0.000208439833016945,1.62411115160129e-06,6.05225544653427e-06,3.33048537778917e-06,4.44789223899139e-06,7.04973708625255e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08769766796219e-06,6.93608215178467e-06,1.76555941179819e-06,3.98063903205607e-06,7.22355386204342e-06,9.47399086001569e-07,4.34174605402568e-06,1.32354215776312e-06,3.5335331329894e-05,9.10109123677083e-05,4.5455954916337e-06,5.39348603707981e-05,1.08870991883014e-06,2.21029638437362e-05,3.44526510325606e-06,3.92899697264354e-06,2.40981556850493e-05,-1696.96194726839,0
1,1,0.250564509814251,0.174100278319658,0.968411623442793,9.7,0.572755950377571,0.332127732958033,6.07912081311996e-05,1,0.172474756261017,0.982303351793922,0.962247550132694,0.963315611971467,0.871184551147156,0.97409252622631,0.975808848339087,0.978351394641102,0.953920856637499,0.980958680851991,0.940845264830473,0.898984612122216,0.993936554712439,0.785944396679146,0.977036670551943,0.994082467083769,0.985774976118176,0.901836927136793,0.988970531442041,2.0833069532905e-06,5.88056048074815e-06,4.93993337986226e-06,1.72899327922856e-06,3.96073720347956e-05,1.98152063544137e-06,6.50661428954562e-06,1.90652493584735e-05,6.4833810520259e-06,8.30539675656645e-06,1.80467421534806e-06,0.0409563954728463,3.57561993233262e-06,2.41547469043273e-06,7.84276956530427e-06,1.74886120205705e-06,1.79250870379612e-06,2.6573140595767e-07,2.27316664924119e-06,7.54368114481661e-06,6.13890723630127e-06,3.44491795589452e-05,1.03298151896876e-06,6.84320689586958e-07,5.07695303699207e-06,9.56098338481283e-07,7.28408894700913e-05,4.42024136781689e-06,0.000135757458515844,5.5913318333787e-07,4.05596834785058e-06,3.45688054159195e-06,1.30336105867589e-06,1.13711544666957e-05,4.52706460840269e-06,4.98079830856111e-07,4.97481768282351e-06,1.19722147301809e-06,1.07122629242549e-05,2.79529056327138e-06,7.50466363228063e-06,6.04514549210516e-06,3.90843072277717e-06,8.29299694638657e-06,5.1888992193487e-06,0.000548529782411132,2.18842609548505e-06,1.38943386176741e-05,5.46179090692174e-06,2.24918384845121e-06,6.1145259244123e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64428949406625e-07,3.71506379744131e-06,3.0557666745588e-06,2.02473315365411e-06,1.29684189983191e-05,5.35600053066311e-07,1.83416507306573e-06,8.94984261375411e-07,3.14406557442052e-05,4.57701535387684e-05,2.40928719272965e-06,0.000109120130260642,5.22608276810756e-07,1.23975041178205e-05,4.00758648835274e-06,1.29638218648194e-06,2.0872789693621e-05,-2321.60254978709,0
1.31578947368421,1,0.243327098483932,0.130945586773659,0.872773651977676,9.7,0.495261480577685,0.249934940410195,0.000266468811135755,1,0.421890803807216,0.988042547422813,0.957853420260044,0.973369711189623,0.932275104239196,0.954825959499569,0.985256257756079,0.976696064809018,0.963438215101145,0.961873615636649,0.962984907107549,0.888632329963643,0.984516100272547,0.919284093559543,0.957134898516369,0.977655957482028,0.984151357351579,0.926852853988056,0.966295377917787,1.88535593959438e-06,1.52706309666679e-05,3.03179376728894e-06,2.79462390314193e-06,1.89299111069945e-05,1.82402768378134e-06,5.0560466208588e-06,3.07703425467043e-05,7.08023433666297e-06,3.29406639736625e-06,1.61782152737762e-06,0.0393702210828631,4.9987272840658e-06,2.71607182139286e-06,4.67696918938936e-06,2.00365960727749e-06,8.68528686989525e-06,1.08847475854973e-06,4.00603075084769e-06,4.11677930394553e-06,4.28575845287921e-06,3.36739097537395e-05,4.96766153673049e-07,6.09287461546167e-07,6.49612923528177e-06,1.91983076503051e-06,5.34009346664805e-05,3.62581744667064e-06,0.000105756546771052,1.35671152791924e-06,5.26984461281836e-06,1.24352048268635e-06,1.21163321437149e-06,4.53815057505937e-06,2.36697858358821e-06,1.32173318721715e-06,7.99695785692552e-06,1.8830363938368e-06,1.36863942382066e-05,3.04153874575907e-06,4.9015330776289e-06,2.51095131006104e-06,5.01154844932842e-06,5.19830333700241e-06,4.51671983152441e-06,0.000437416740836818,2.38721858121904e-06,5.71330891646152e-06,4.23525153909495e-06,2.31240591864159e-06,6.19639983910323e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69159087597974e-07,9.34219463158573e-06,2.85699131880365e-06,3.2467673941198e-06,5.61903378604649e-06,3.39793239339107e-07,4.49109318394754e-06,3.20177013207223e-07,3.79075818717691e-05,6.70849057876351e-05,2.58012591884448e-06,0.000148262674679387,1.43227045650583e-06,2.03757655133866e-05,4.39367511754514e-06,3.01564493610952e-06,2.73488068135059e-05,-1686.75235792928,0
1.21052631578947,1,0.312289454369151,0.152053246974657,0.967695476114325,9.7,0.496018698836057,0.273695241629132,0.000162312087225958,1,0.407803638288955,0.993901714300342,0.981489337068457,0.986962624854992,0.877551211405344,0.977870592253315,0.98031622100539,0.948292932177258,0.917763496910254,0.978975839286871,0.959147401390494,0.945959492150757,0.992825688837523,0.726331450101107,0.98541688222663,0.956267469896065,0.960445644655406,0.881328422914526,0.978018604706876,7.98979572840676e-07,3.77708071654462e-05,3.56819272792755e-06,2.33136632123381e-06,5.25393923821917e-05,1.2572717209575e-06,2.06923274326996e-06,7.34331575650064e-05,3.45942513568065e-06,6.92840195428268e-06,2.41287987475042e-06,0.0257564327797279,5.93048912521971e-06,5.45177482826695e-06,1.02016282397358e-05,1.32286338681481e-06,4.64711719119972e-06,7.60929583052217e-07,3.22561817495251e-06,7.45216761766273e-06,6.28754240090944e-06,1.98711712953479e-05,8.07450170813041e-07,3.55941573613293e-07,1.15041156445928e-05,1.13675270026677e-06,4.76006139247254e-05,4.68200926629905e-06,0.000139188124226868,7.29809042872108e-07,2.00787910258066e-06,5.17228814165795e-06,4.84397355909634e-07,1.40335788399041e-05,3.6968517738818e-06,1.87289446079578e-06,2.92774293426984e-06,8.49365212669687e-07,4.82886518239344e-06,4.82472671965783e-06,5.9334635930972e-06,6.08515203811421e-06,7.84411858511764e-06,1.54381764583518e-05,2.40079659603294e-06,0.000183414406834384,2.12601769204495e-06,1.35970477701957e-05,4.24454960424384e-06,1.05833266490904e-06,1.89784634516101e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94982401728309e-07,3.50444801548144e-06,1.77691893238966e-06,2.59919818185354e-06,9.30896024973085e-06,7.7578028009367e-07,2.10523147807797e-06,9.29834636316904e-07,2.57539207688127e-05,2.79478090556659e-05,4.18658265080657e-06,7.85938784278429e-05,8.87581305622071e-07,9.23704184415125e-06,2.98108955409631e-06,1.06154550709881e-06,1.36493728396201e-05,-1694.29072093055,0
1.73684210526316,1,0.329579735016531,0.110617799121674,0.906319128580699,9.7,0.468346849681877,0.237568608308902,0.00037400104483518,1,0.804653463523005,0.979080998793307,0.942234592851526,0.980375306489759,0.967318223815319,0.972118764447503,0.976510002127506,0.978735727856201,0.970790291367927,0.979421053334107,0.912333445672776,0.945695388162141,0.991528603176327,0.886396464609668,0.943276584449175,0.966387399026838,0.95468354263378,0.933674921689874,0.975409381592087,7.24022138042215e-07,1.04170517606535e-05,3.43368360476898e-06,1.16922868387217e-06,3.67949394317627e-05,1.13328795086621e-06,1.86354657436466e-06,1.85598252484147e-05,3.3513257820255e-06,5.67978403511309e-06,1.3966922009208e-06,0.0229620146654062,4.73047157681653e-06,1.4163327281417e-06,8.58869556736263e-06,5.40188828375437e-07,2.90330903111576e-06,3.15414860674593e-07,2.78192550717086e-06,8.69075401055059e-06,4.90348426238254e-06,1.23549131081919e-05,3.97538697753852e-07,7.19063604652813e-07,6.46480489969757e-06,2.15848808750016e-06,4.50141361153025e-05,2.35236667816519e-06,7.33507789436412e-05,4.91262499787405e-07,4.2585698536162e-06,1.31763335754653e-06,1.01166953090404e-06,1.46214741606454e-05,1.19661260088942e-06,8.97915215360439e-07,2.76986138810695e-06,9.8068379361079e-07,7.57960020775075e-06,6.40697159272171e-06,2.95857901022833e-06,2.00531456512964e-06,5.30452298598019e-06,1.34793081831456e-05,4.1879348573352e-06,0.000398202147767865,1.63461871414644e-06,8.77599437182486e-06,3.22656896835685e-06,1.55535058740896e-06,9.61736776274674e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29580650100598e-07,2.8033462935539e-06,2.18986318807333e-06,4.25067586875689e-06,5.77571723043599e-06,4.56273470735894e-07,3.42442126801004e-06,1.20248394177926e-06,3.38613251793766e-05,5.02637140863774e-05,1.05826872890941e-06,7.72518138909083e-05,1.0604076397753e-06,1.3226710349723e-05,4.18444000358561e-06,4.43238226241732e-06,2.63822318952484e-05,-1691.9226482627,0
1.52631578947368,1,0.332527159471162,0.177089322345949,0.982013412981633,9.7,0.468607244494157,0.290728651278675,0.000161237091098111,1,0.80360300420361,0.987205141692592,0.95085871141441,0.982106088007159,0.96171846396446,0.964691630866728,0.968821998234317,0.981775912090808,0.971080024579213,0.978770761428028,0.940628413528945,0.923317695785751,0.991400927771127,0.878376953625312,0.930723293764329,0.956200472863664,0.96011894203527,0.925794904667331,0.977690916162775,1.0834341879417e-06,7.99201857404215e-06,4.4228095078625e-06,8.17157759297491e-07,3.18329001142876e-05,1.37964559313056e-06,2.14982821440576e-06,1.8716728056592e-05,3.32876911649464e-06,7.13609261319956e-06,1.26712183322529e-06,0.0180596061436949,5.01342137513126e-06,1.42842035845125e-06,9.67263260662732e-06,5.74871313591712e-07,1.78920242730971e-06,3.64721095083345e-07,3.05809044914002e-06,1.29286058675581e-05,5.1510641891096e-06,1.25797412467145e-05,3.33757218293294e-07,7.38893739626791e-07,7.36017978005352e-06,2.28659263552985e-06,5.53589937015916e-05,1.84288328120224e-06,8.38899628012387e-05,4.81509735836612e-07,3.51117538112783e-06,1.44115063203794e-06,1.24883949069582e-06,1.65708039382848e-05,1.81417786565636e-06,6.91346857650361e-07,2.82371709867037e-06,8.95243770245615e-07,7.07291190585548e-06,6.49829061744634e-06,2.50333714817005e-06,1.77856400668313e-06,3.75360851064798e-06,1.11166851667267e-05,4.23886436078326e-06,0.000593018645925352,1.34414168829647e-06,1.00539718556742e-05,3.08931018623725e-06,1.88331826959901e-06,8.66580737892163e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4411381097178e-06,2.17081323310602e-06,2.52462589054129e-06,3.10612315397196e-06,7.2799912238374e-06,3.94811509703991e-07,2.82921652749922e-06,8.28892402852881e-07,4.08555701105982e-05,6.94514954899249e-05,1.25202033657576e-06,8.96592769311018e-05,1.44430901659795e-06,1.74660799422163e-05,2.49142275084544e-06,7.01143443799172e-06,2.39244940926195e-05,-2321.48524908122,0
1,1,0.333951747476949,0.178538905123382,0.977453362816495,9.7,0.525506754730948,0.307117612149775,8.33865778497832e-05,1,0.155618674202421,0.985984573185253,0.977874983077966,0.977927269571536,0.973298726589355,0.984232223667301,0.992813027148255,0.963957367393248,0.974227118676933,0.969938519738578,0.935237489238678,0.934893040438131,0.988132899210062,0.723021769982183,0.970192471400446,0.988697304816342,0.95743836296846,0.973532321670095,0.971390337505026,1.80649655813105e-06,2.14772941939401e-05,3.65331259339842e-06,4.1558913068072e-06,6.48580314165067e-05,1.51579696017424e-06,1.58409164569486e-06,4.79325666562276e-05,5.78062345575666e-06,4.23105062382942e-06,1.24945956896477e-06,0.0334001506352843,6.93020525891935e-06,8.35952481492007e-07,1.66702146048441e-05,5.8530166394271e-07,9.50717270662677e-06,5.21984378088325e-07,2.5016599465025e-06,4.34377502413242e-06,8.36937324130628e-06,2.07964603248518e-05,3.87148741483661e-07,1.27880231823857e-06,2.01721834964024e-06,1.40448872168236e-06,3.68176847216433e-05,7.19223723013559e-06,0.000160024577296305,1.00993174335146e-06,5.26394893548989e-06,2.3714289710465e-06,1.68723804476233e-06,5.61275760413202e-06,2.94462226538642e-06,1.60978943771635e-06,3.14316905938513e-06,1.41193548209231e-06,1.86960728568127e-05,5.47673489119981e-06,1.75828955971734e-06,1.37889846992341e-06,2.8544808316088e-06,2.53479425025855e-05,2.25644266127348e-06,0.000372276329766101,1.96223209216395e-06,2.57646429018223e-06,2.18759347156606e-06,1.46168936412122e-06,3.86315248578749e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65631975981943e-07,1.643470813335e-05,2.10274679567768e-06,3.18723547437579e-06,1.04966155128e-05,5.92055379190561e-07,2.54784623537071e-06,4.72694131023816e-07,1.70732517700998e-05,5.97062365099382e-05,1.16408112508702e-06,0.000126794789251302,1.29997997552547e-06,1.04308251219823e-05,3.22858317715109e-06,2.58696484572555e-06,9.5610967881779e-06,-1715.75817855166,0
