"gamma","alpha","sigma","psi","g","R0IN","qua","quawh","qualow","rho","kappa","omega","S1_0","S2_0","S3_0","S4_0","S5_0","S6_0","S7_0","S8_0","S9_0","S10_0","S11_0","S12_0","S13_0","S14_0","S15_0","S16_0","S17_0","E1_0","E2_0","E3_0","E4_0","E5_0","E6_0","E7_0","E8_0","E9_0","E10_0","E11_0","E12_0","E13_0","E14_0","E15_0","E16_0","E17_0","I1_0","I2_0","I3_0","I4_0","I5_0","I6_0","I7_0","I8_0","I9_0","I10_0","I11_0","I12_0","I13_0","I14_0","I15_0","I16_0","I17_0","R1_0","R2_0","R3_0","R4_0","R5_0","R6_0","R7_0","R8_0","R9_0","R10_0","R11_0","R12_0","R13_0","R14_0","R15_0","R16_0","R17_0","J1_0","J2_0","J3_0","J4_0","J5_0","J6_0","J7_0","J8_0","J9_0","J10_0","J11_0","J12_0","J13_0","J14_0","J15_0","J16_0","J17_0","P1_0","P2_0","P3_0","P4_0","P5_0","P6_0","P7_0","P8_0","P9_0","P10_0","P11_0","P12_0","P13_0","P14_0","P15_0","P16_0","P17_0","loglik","loglik.se"
0.0815789473684211,1,0.239029812152723,0.990983781470694,9.7,3.22724976182365,0.487129376770177,0.257645668684431,0.000679596662304222,1,0.47278050774213,0.990150639155118,0.975768993044778,0.988320302580558,0.836942477248452,0.976724960319758,0.977310079491966,0.964116779507392,0.920553346777047,0.980661096192162,0.956636914501034,0.947332092662264,0.982719408849061,0.812745532116187,0.976099240934278,0.966941758451307,0.961458255349057,0.884807124614088,0.981912433423023,1.10947245560899e-06,2.43683177757746e-05,4.69530299076311e-06,2.73451013452149e-06,4.77030459085108e-05,8.8996966474433e-07,1.99586727857626e-06,0.000117042155260834,3.95226391362305e-06,3.5617875713093e-06,1.39142175105544e-06,0.0146677486327658,4.62579829401499e-06,4.0826940879111e-06,1.69523000766334e-05,1.28001851908734e-06,4.85866956355562e-06,5.36246578375736e-07,2.05153732723623e-06,1.18311245227792e-05,5.55297068387717e-06,1.11098438551411e-05,7.69557372259717e-07,3.31736570921026e-07,8.32558587359341e-06,1.5401609082797e-06,4.51195589518916e-05,5.54041569586828e-06,0.000174155796066794,7.8426412528563e-07,2.20371128273476e-06,5.5705361193482e-06,7.55123100980742e-07,1.50363624668737e-05,3.05194014986531e-06,3.18384050356709e-06,4.46999457110122e-06,7.76248872560265e-07,3.71571630471061e-06,5.86437855983204e-06,6.50826990766748e-06,6.48210819897062e-06,1.07886795550423e-05,2.78980503125424e-05,2.05751578530755e-06,0.000242001241737485,2.76581908203307e-06,1.1843696612713e-05,5.77844634795459e-06,1.51998834124774e-06,3.61308671409834e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87457379703968e-07,5.42961075573195e-06,1.34442868564093e-06,1.83788051443425e-06,8.80050135130572e-06,7.79994973238505e-07,3.41713536342429e-06,8.03020312014452e-07,2.57690127018987e-05,4.49926520812958e-05,4.63537850754405e-06,6.58035810276299e-05,9.93147776790725e-07,1.5628417745089e-05,3.99318605763328e-06,9.92042524240479e-07,9.39194819626248e-06,-1730.06495210887,0
0.05,1,0.268308815361395,0.979366432504756,9.7,5.03180215502586,0.52834404017252,0.269109780677513,0.000650616989075882,1,1.26592402035531,0.958014656251895,0.974697242435102,0.968225505644461,0.979197967158952,0.986141647738069,0.991165961609177,0.968536083744741,0.977449436314951,0.966735184905804,0.928649939761731,0.910898051438225,0.980325803442503,0.719293801477517,0.975273745859577,0.987157216664419,0.935237396601516,0.964647195742004,0.959289891487431,2.96763173765551e-06,2.16004791842379e-05,3.60689784487992e-06,3.82885983901199e-06,6.46718236811047e-05,1.26340996290163e-06,1.40862739875187e-06,5.83351870354086e-05,4.19598587221469e-06,4.50325502731077e-06,7.14616792650974e-07,0.0159968047335789,3.3002976602175e-06,8.72377680557834e-07,1.7133243222843e-05,5.64662135609664e-07,6.15134505784836e-06,4.40081668945601e-07,2.64237932942284e-06,4.98204473609387e-06,5.74948090749106e-06,2.08126313295067e-05,4.67727524215692e-07,1.17977623510997e-06,2.76070483582944e-06,1.90515873675881e-06,3.04417017130915e-05,4.88068561775997e-06,0.000214738519571626,8.85307486932611e-07,4.17688640218507e-06,3.26265308547502e-06,1.52413495190638e-06,1.15133811997204e-05,2.01330047007725e-06,2.7516236043284e-06,2.62424698346864e-06,1.2341989146722e-06,9.72843763482696e-06,1.08891942227784e-05,1.49104063965887e-06,2.57114380659801e-06,3.59358340838767e-06,3.34482212477955e-05,1.44227433809226e-06,0.000331781758959491,2.75659501149749e-06,4.15173695583095e-06,1.48269356585256e-06,1.38111651426919e-06,5.07451738274455e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81497406775554e-07,1.35165145694073e-05,3.22048298753998e-06,2.67762997799273e-06,6.88958756931369e-06,6.132459749931e-07,3.55234563824311e-06,4.61338912215927e-07,1.42637163923256e-05,9.61799712947028e-05,7.50154605306504e-07,0.000210095433885242,2.24002289718238e-06,1.96681140831355e-05,2.50292960887291e-06,2.18961425658014e-06,4.45870769273156e-06,-2371.87353486076,0
0.0815789473684211,1,0.374353752828868,0.845359326746893,9.7,2.1823980321145,0.57379319078707,0.344684082976947,0.000125048057464733,1,1.42876178425685,0.940118794510083,0.983112093884009,0.965014470833303,0.898089922327733,0.925145296138835,0.969665595521236,0.961809212652749,0.981127972700752,0.990891945225565,0.973176889413979,0.925351904398045,0.9841118224636,0.64062687184978,0.956668561138143,0.989198540679448,0.918411979121164,0.893754028346294,0.984272602720967,3.45417922245621e-06,1.64336325077694e-05,2.09088998606448e-06,2.74456842532577e-06,3.87639141099365e-05,2.30191722191382e-06,2.81459545832562e-06,3.69700442934039e-05,4.03521085567102e-06,4.15292123890781e-06,1.77977610608216e-06,0.028396972752423,2.3710621096529e-06,1.57901218722878e-06,1.70620565134682e-05,7.36149822701599e-07,2.62772235552992e-06,9.17377522449705e-07,2.81943689326367e-06,1.32815452114938e-05,3.65338657473004e-06,1.65496656730006e-05,6.43791840826303e-07,5.55985254273086e-07,4.22846052373484e-06,2.32326327333412e-06,5.86567455973127e-05,2.1369094392626e-06,5.96826506579715e-05,2.3231848253401e-06,4.25618653997321e-06,3.96054888799371e-06,1.2346709511346e-06,8.6526160585581e-06,2.6074269215041e-06,2.1286760428084e-06,5.23505760540538e-06,1.83396202000433e-06,6.0809484449869e-06,7.01655737499113e-06,4.55813172511805e-06,9.10469640801726e-06,3.96007306365876e-06,2.36719541027284e-05,2.22338957406691e-06,0.000599551526032354,1.67370337371774e-06,1.17794787072266e-05,5.12478674845052e-06,4.50992858222317e-06,8.22948625140881e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78544384989549e-07,1.08611313578622e-05,3.36423536388199e-06,1.2670109567878e-06,1.95408297777758e-06,1.17814284934953e-06,1.77571330634698e-06,8.94912071215347e-07,4.54805171182831e-05,9.04592419519468e-05,1.19270872829732e-06,0.000139176815013179,6.07759467430027e-07,2.38653392113423e-05,2.45521489953148e-06,3.15398799946988e-06,2.09893237792397e-05,-2343.94057431881,0
0.0973684210526316,1,0.281788434482794,0.907481775823854,9.7,2.40172094862312,0.5609434233297,0.317885026131001,0.00021571600165953,1,1.64697694166471,0.920339512527791,0.955446115629251,0.970686905596273,0.925005210411079,0.944468937487123,0.990157735000594,0.984175729970118,0.968436057765401,0.971177964140506,0.981600222612642,0.895146482847155,0.975205842720606,0.91109936548246,0.958723183016367,0.97987062219632,0.972358661141106,0.896432760963205,0.958207921930129,2.39922829684606e-06,2.23118129351917e-05,2.7651295243347e-06,4.08941641478322e-06,2.13886918715891e-05,2.44577860539973e-06,5.98778467145238e-06,5.79836882259154e-05,6.8021937758301e-06,2.30083630104958e-06,8.6480919847805e-07,0.0234849904865534,1.84572299053217e-06,2.26531867079106e-06,1.17702060202406e-05,2.75678069757554e-06,8.43133005276082e-06,9.54383845493658e-07,5.02844862286271e-06,4.04586477926407e-06,2.23662476798658e-06,2.61024625890498e-05,6.56158730953018e-07,8.19743144733902e-07,5.08528934256598e-06,1.97738644378915e-06,3.01421019845248e-05,3.95777884051079e-06,0.000102380487483905,1.44515028823442e-06,5.74506066602035e-06,2.27416486877173e-06,2.12490355231452e-06,7.56024958567804e-06,2.07982860289198e-06,1.45417249414822e-06,7.14110271844867e-06,2.24320551704425e-06,1.03453495962876e-05,2.0686851363164e-06,3.29074256231744e-06,2.22778865149745e-06,5.82107727196405e-06,1.01823271748258e-05,2.57661250757703e-06,0.000444683313422318,3.88339886235358e-06,7.17767904223358e-06,3.64241637982302e-06,3.15852127078668e-06,5.75757797281231e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87582018454631e-07,1.29005937779476e-05,2.41932186507508e-06,4.33117901945676e-06,4.18251383954649e-06,3.1828274194319e-07,6.65659507838959e-06,3.75535527215645e-07,3.45520661318957e-05,9.25460074216367e-05,2.53006751773735e-06,0.000120264287625042,1.7250258268517e-06,1.58274114186057e-05,6.74534065850795e-06,2.67370412160453e-06,1.77892933554323e-05,-2317.59060654915,0
0.160526315789474,1,0.279623320287083,0.901491106832102,9.7,1.96774630219454,0.47188654763985,0.282658170616468,0.000293590713726297,1,4.22822541110117,0.989511716015763,0.966269446815304,0.977734809392398,0.96235124908048,0.952824066558752,0.980552097640422,0.977654066774749,0.939020019076536,0.965077900117055,0.926900814688022,0.835423777583331,0.993990078800196,0.845916521715334,0.977739838214777,0.97562020267882,0.967740629734318,0.945225161442638,0.974346531870352,9.5345870528311e-07,1.40719209402877e-05,3.05863554177454e-06,3.38531409362558e-06,5.26651886299542e-05,8.56462694974812e-07,9.06002655869511e-06,7.4199122773621e-05,1.05443541006546e-05,2.56540627602558e-06,6.06682410878204e-07,0.0166385738835094,1.43087686037666e-06,3.30295402571472e-06,9.28446977641198e-06,1.9667883816401e-06,6.34666987013821e-06,5.0788937480373e-07,1.68712932536796e-06,5.55383359319576e-06,6.01194365024351e-06,1.13914114585892e-05,2.98985315685993e-07,9.87100771855353e-07,8.94585242488778e-06,7.66377611061977e-07,4.033044338921e-05,4.90494707124561e-06,0.000178779235729246,7.85898756608008e-07,7.59957025589286e-06,4.53020660880556e-06,3.08961455276157e-06,1.57008672841907e-05,1.2470397591836e-06,7.55815692895784e-07,2.52847467585892e-06,1.36483733590954e-06,1.4158747185001e-05,4.40766320221402e-06,1.87586271189445e-06,5.14211843086457e-06,5.34442375422416e-06,1.69088787242213e-05,4.08580854543406e-06,0.00029887229891537,2.45623816923243e-06,4.8961648133373e-06,2.73356204392674e-06,2.47821482697532e-06,5.86048470296381e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02127244108345e-06,1.64698005627224e-05,2.14957989646696e-06,2.88994587268018e-06,6.36232473701597e-06,6.37139969727507e-07,4.26136827223596e-06,1.13658263389866e-06,3.72436010693219e-05,0.000110520410270113,3.77864718981879e-06,5.21794462916854e-05,1.8454082390904e-06,1.63340722832583e-05,5.46638631233187e-06,2.14972383391826e-06,1.33708095794914e-05,-1695.63182112104,0
0.128947368421053,1,0.235122696170379,0.909179660540004,9.7,1.56797087578946,0.543440403966006,0.311702821171194,0.00016039120684246,1,0.216451778320251,0.96940357544185,0.981225359134954,0.961784561584416,0.928802763603939,0.924454050026162,0.983142151109563,0.965106183325304,0.924350040226869,0.951799656146822,0.979172326718985,0.961019759011705,0.973109542522273,0.650481469383199,0.953707185635636,0.974645096810771,0.95792261674463,0.94411365779227,0.970554014630583,1.67406880288012e-06,2.01265623520604e-05,2.84702374883509e-06,3.249858097682e-06,2.01885146736012e-05,1.11228599087175e-06,3.22339448940112e-06,8.42886682819601e-05,2.96809429488949e-06,2.78623090050266e-06,3.48980279497877e-07,0.0245088579067813,2.51629149610115e-06,2.88327113820003e-06,1.66319726592331e-05,1.03696622257119e-06,4.27821478159419e-06,5.81303316250396e-07,4.16484848072712e-06,3.45554830064451e-06,2.09512172920556e-06,1.69433829222975e-05,5.46919765696863e-07,1.0927884855627e-06,8.15158899568189e-06,1.82538907731937e-06,3.2913274062906e-05,2.51449905883739e-06,8.84951131077498e-05,1.01809475263679e-06,7.43936376433002e-06,7.01997910830398e-06,8.5789184816995e-07,1.70325865465554e-05,1.44950757257656e-06,1.55381778324237e-06,6.49003507448502e-06,1.79058873005224e-06,2.0160131129528e-05,8.88981558712313e-06,3.22915189976164e-06,3.99382195731257e-06,1.02452414160204e-05,2.55673544396336e-05,2.30834134402618e-06,0.000258446091503065,1.68535102028571e-06,5.79539697560758e-06,2.17533311166557e-06,3.11158399544957e-06,1.07310868322331e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64482012534269e-07,1.25732511030191e-05,1.98757559021767e-06,3.95767631105341e-06,4.20469179935376e-06,8.38438407539274e-07,5.64418920032821e-06,1.26751229236593e-06,3.73610619899247e-05,0.000114030478150534,3.50104908701756e-06,5.85110335089716e-05,1.41826950779649e-06,1.42787407685895e-05,5.40250435500358e-06,2.67417726462741e-06,1.70845833866196e-05,-1698.19882219138,0
0.0815789473684211,1,0.386338125559581,0.950357115506347,9.7,2.23754882074119,0.630361415162222,0.411241297553649,7.2035192514916e-05,1,1.76870823522915,0.937183377997671,0.964009598942891,0.988888842007685,0.904107663592155,0.940149801941299,0.986781790989513,0.982239946546506,0.972144921734467,0.957070878374201,0.957559179367162,0.943539121572398,0.974946954348917,0.848597644934036,0.969855784629572,0.979682732560419,0.954039375715873,0.955588708420442,0.975758614856411,1.38580756049277e-06,1.65287517842752e-05,2.31310357638914e-06,3.60755349658696e-06,6.68872919917397e-05,5.4081415631943e-07,5.66301407982481e-06,4.789431917151e-05,3.60557800332023e-06,2.47720810432176e-06,9.46361136042582e-07,0.0304542307096515,3.11292633651188e-06,1.4269035926565e-06,1.20004465447663e-05,1.00449522812014e-06,6.06988651451577e-06,1.16742948403547e-06,4.68734014164397e-06,7.65137442904477e-06,5.16811243615405e-06,1.32542883697109e-05,9.44991063816127e-07,3.76345680073081e-07,6.37917983435473e-06,9.47196781434155e-07,4.90198464294802e-05,5.3848090504913e-06,0.000172328222433122,1.77635589351382e-06,5.94627608405231e-06,3.17952780305931e-06,1.43168772540883e-06,1.39308801760816e-05,2.90721140385031e-06,1.32927525627964e-06,5.39148858983677e-06,2.97302270581566e-06,1.57459788642713e-05,7.24435464893791e-06,4.6615405092056e-06,5.0280778421904e-06,7.70429685326489e-06,1.89920993200406e-05,5.00394495213458e-06,0.000599258407597159,2.37335776275729e-06,6.1641958611202e-06,3.87797302955961e-06,2.3372611216514e-06,3.32011705170752e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.34548428747721e-07,1.22652424101347e-05,1.38156872250777e-06,2.43751869908305e-06,3.0179396972176e-06,1.65450439105783e-07,2.09703580654685e-06,5.48941798975676e-07,3.61257208999314e-05,7.6179432387429e-05,1.68520045580742e-06,6.01268362939078e-05,6.81603296083452e-07,1.30386516634713e-05,3.11091324824835e-06,2.28661842517788e-06,4.16508008763136e-06,-1733.05030112171,0
0.113157894736842,1,0.352588929322833,0.963978172260161,9.7,2.11342684548481,0.530949778670486,0.3261371369906,0.000184462139803753,1,1.12111029934385,0.966258065016796,0.969053118209983,0.961797455773176,0.978081353669955,0.985778719826219,0.991308207490511,0.973408653760007,0.966459576635624,0.972215713929465,0.931827015373866,0.912691379567575,0.978639198112468,0.712210979952044,0.972881698722706,0.987158286424061,0.9390125662891,0.970016088384311,0.960402925373935,1.87447612353137e-06,2.06070104963292e-05,4.17283377933961e-06,3.01420954851652e-06,6.96635570347425e-05,1.5990063158478e-06,1.29482900588172e-06,4.9722643877242e-05,4.72100323128245e-06,3.93790907272645e-06,7.84896354749842e-07,0.0156880639310132,2.87710241909752e-06,8.6920669837539e-07,1.41975960658951e-05,6.76777980162385e-07,5.81311937202425e-06,5.21563402529976e-07,2.91765930684013e-06,3.66306230769419e-06,4.84883110785844e-06,1.60818115993915e-05,3.54176387554641e-07,1.18717006398919e-06,3.32773051872357e-06,1.59857319108336e-06,2.97440278995e-05,5.35657364595418e-06,0.000221239848732347,1.02920971537111e-06,5.38569944622048e-06,3.14151005630835e-06,1.38862782751887e-06,8.89812176749425e-06,2.49414023903733e-06,1.76022478073754e-06,2.84925069602032e-06,9.74791344603596e-07,1.63066951005177e-05,9.44391696886236e-06,1.40727711205266e-06,2.12503275631046e-06,4.0302704518131e-06,2.65211036403836e-05,1.62056317827396e-06,0.000417933343905017,1.87553402894066e-06,3.61787100549659e-06,1.18964403244079e-06,1.54527630843203e-06,3.77287615070781e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95231036814218e-07,2.04567400034791e-05,2.39736120639463e-06,4.17711868923321e-06,8.88104148018395e-06,6.34827429934119e-07,4.11820376822968e-06,5.47132334545212e-07,2.45198422622774e-05,9.92058675848492e-05,9.40705835711279e-07,0.00014818764607758,1.69893490446946e-06,1.90896433503945e-05,4.29058312743374e-06,2.29304987078378e-06,5.25541618581322e-06,-1714.23992432472,0
0.144736842105263,1,0.260348304161756,0.902032147937029,9.7,1.62800595460444,0.547629654605577,0.322883817181308,0.00013024214735317,1,1.7113761185212,0.980108486425132,0.978271073141136,0.971470955157256,0.936007227183818,0.931039246240696,0.984061668326044,0.965465906768911,0.937251533474358,0.943653086076954,0.979666345433944,0.950970146279619,0.974591402405775,0.653855400528151,0.961233926907975,0.97571560231732,0.959557375206629,0.950516099334392,0.969066110952715,1.40706660595209e-06,2.08468325193502e-05,3.59589095964357e-06,4.51130544090457e-06,2.7921070365102e-05,9.68922491844745e-07,3.86827451111257e-06,6.44509257457116e-05,2.08269861503867e-06,2.51649146346884e-06,5.69310387511338e-07,0.0217363528763123,2.71199329004173e-06,4.19379514088773e-06,1.71051177928891e-05,9.40394410837853e-07,6.91618524883246e-06,7.68218775217958e-07,3.583871601067e-06,2.88783248777309e-06,2.21495421789622e-06,1.15822574091524e-05,6.57973710527531e-07,9.99856421213544e-07,1.14531953092539e-05,1.62080413643404e-06,3.7292542011624e-05,1.73132213666734e-06,8.69595113678571e-05,1.80697668955899e-06,1.14855976214765e-05,6.75690900039414e-06,1.18184208432233e-06,1.84030678937537e-05,1.19063994470356e-06,1.64555231017636e-06,6.72504113409159e-06,3.04603809136398e-06,1.37671525579616e-05,9.85311753134912e-06,3.14923036204595e-06,4.62395242077277e-06,1.00006220554452e-05,2.12181716824144e-05,2.21241401886152e-06,0.000263282960897117,1.7441877358664e-06,7.75666911408218e-06,3.23555734725433e-06,3.39384062172395e-06,9.65808959034256e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35852024729396e-07,1.22144156894139e-05,2.02682669770289e-06,3.29752216129023e-06,6.53399250199291e-06,1.07466203245828e-06,4.5864217528513e-06,1.30373928884865e-06,4.7259540716069e-05,9.60487259646275e-05,3.40340791579976e-06,7.09707406666578e-05,1.26001382838454e-06,2.44714408012339e-05,6.53940475408678e-06,3.02758577915405e-06,2.20407571981926e-05,-1699.69044883327,0
0.160526315789474,1,0.209998999938382,0.930177668651783,9.7,1.61274624842668,0.523159430147488,0.292204680745778,0.000195085669788166,1,1.08922084672144,0.977033760239126,0.980520412734881,0.980761832787439,0.943802039751592,0.933912525257786,0.987156925502773,0.964666900989551,0.940588797075063,0.960820576996435,0.979563892864087,0.959087902356432,0.968950954361113,0.702010657418031,0.961592132044596,0.979512967389079,0.956317990896579,0.950913151200167,0.973209068771603,1.42426809388908e-06,2.01570561154816e-05,3.12771993671054e-06,3.15887889328445e-06,2.26787357411406e-05,1.05281781842227e-06,3.11320080603958e-06,8.8746583267778e-05,3.51707941321183e-06,1.94023293641925e-06,2.47088936171283e-07,0.0229169611339821,2.18268188070446e-06,3.74754039844256e-06,1.27746385677952e-05,1.35560627039693e-06,7.19298845058552e-06,7.82615741837192e-07,4.30966035289012e-06,3.19339172339657e-06,1.62363694430429e-06,1.65341411575488e-05,6.79848569233513e-07,9.00160690308505e-07,7.66738635666935e-06,2.15127037035993e-06,4.3102131720414e-05,1.70215366940904e-06,9.91827992383458e-05,1.5265187623679e-06,6.8610835392907e-06,5.82877605450511e-06,1.02657811765542e-06,1.7813514377099e-05,1.55073300052485e-06,1.96649631583457e-06,5.31900546087869e-06,3.08063452183523e-06,1.34632974968046e-05,9.37686809426027e-06,2.58555053361016e-06,4.27225534193632e-06,1.09622522427691e-05,2.60536910051719e-05,2.63680133091119e-06,0.000340955533938479,1.85071500167846e-06,5.46358205308959e-06,3.09074224832306e-06,3.90808147425799e-06,9.39792017836075e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.70181876154783e-07,1.18495503331985e-05,2.0238330881014e-06,3.92528155596762e-06,6.36211315492217e-06,9.44331898975678e-07,4.28929926756162e-06,1.04694682044039e-06,4.32086659298848e-05,0.000124601471926423,3.99539170981737e-06,6.27272615753976e-05,1.64594978225021e-06,2.1695317113076e-05,3.6312176090264e-06,3.14162119625302e-06,1.5488655639986e-05,-1695.27730759754,0
0.113157894736842,1,0.258769293029757,0.896102769004849,9.7,2.63674824164969,0.49988272290282,0.286222926855763,0.000376983710526411,1,7.22555223915332,0.997212570990808,0.9639983641115,0.97998142751024,0.96784291001907,0.969841791236005,0.97658508397678,0.97299726248936,0.958831322930622,0.969696182642564,0.952393807494991,0.869867084988477,0.989589816526621,0.841324505067004,0.976851886688803,0.980704191973928,0.954381239233415,0.956784978702305,0.976105872968689,1.8585426348292e-06,2.07279783648063e-05,3.50007577640323e-06,4.3367848375554e-06,5.06603602490734e-05,8.64036541741832e-07,9.14507013314363e-06,5.68847105230745e-05,6.81949060715493e-06,4.02779742475685e-06,5.90222095570176e-07,0.014122323744371,1.553962720987e-06,2.64234727611774e-06,1.53814752398007e-05,1.44488580815139e-06,6.4713898478657e-06,5.53417063501191e-07,8.13682611342453e-07,7.20483020200541e-06,7.07917157820491e-06,1.28363997168526e-05,3.55263766323898e-07,8.25108455137061e-07,7.15302422316883e-06,9.40969935064725e-07,4.7895689067285e-05,4.39426040925035e-06,0.000141797779888343,9.5512622915105e-07,5.58736908269616e-06,5.46124599442921e-06,1.599452778828e-06,1.51596191121099e-05,1.14096771421825e-06,9.93515256710863e-07,1.7754145116786e-06,1.36080375580763e-06,1.22575813223944e-05,3.15321249926549e-06,1.85759929184478e-06,4.20870797410798e-06,1.01404771553274e-05,1.43717113797367e-05,4.52619577022651e-06,0.000334393749338724,3.30412282833736e-06,4.94129828165722e-06,2.09889419108326e-06,2.75925399610011e-06,7.61047603262037e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44875087482035e-07,2.45039709074512e-05,2.88652769638999e-06,3.06630991405898e-06,7.59887574209416e-06,4.63664626938496e-07,4.16159947764553e-06,7.89434195939172e-07,2.50577732332723e-05,9.69459187900578e-05,3.09195465689974e-06,5.50035234399947e-05,1.76340169335536e-06,1.89903004198848e-05,6.47210781184603e-06,1.61994684976442e-06,1.25607635811306e-05,-2314.83238059308,0
0.160526315789474,1,0.18018579291687,0.87900346435153,9.7,1.71997729904952,0.501478787694517,0.26038223195744,0.000306608329362169,1,1.63483136881278,0.948777450737531,0.954937740718084,0.985263243114559,0.913004977252392,0.942366081648298,0.984754286416801,0.982233652084878,0.970188732278342,0.959467437239438,0.963166588004473,0.92717928454556,0.968295130503774,0.844371975401509,0.968758272074625,0.972448741379128,0.957849953962922,0.961074924113152,0.979447070585017,1.29857512707865e-06,1.79505681316293e-05,2.2615213864825e-06,3.38442774022813e-06,6.89016619325645e-05,6.89873896722278e-07,5.69801844520111e-06,4.42314944490503e-05,3.51854985480918e-06,2.99678569113565e-06,1.29750489495399e-06,0.029358964080784,4.88400687281358e-06,1.70022953225412e-06,1.29848903725574e-05,7.16260622292673e-07,7.08184355530589e-06,1.17998556704179e-06,4.32518712268543e-06,5.15658177421352e-06,6.48581013290022e-06,1.16891167496956e-05,1.43442994291892e-06,3.84948157885146e-07,5.80543691442581e-06,8.75258350949031e-07,5.99818547274888e-05,4.80660529561537e-06,0.000152445969559084,1.88161393844157e-06,5.19119284674602e-06,3.54602628508443e-06,1.64912336583027e-06,1.54872251583305e-05,2.40280381563886e-06,1.36702694958509e-06,4.3700877380194e-06,3.12784483191259e-06,1.57162827670672e-05,6.64226093629762e-06,7.77368784016661e-06,8.88627314323563e-06,8.60456904698712e-06,1.75030531495447e-05,3.74159282803021e-06,0.000438548239789097,2.86303835966504e-06,5.86212229501648e-06,3.53697900347216e-06,3.64065989256766e-06,2.82877172658505e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74653881627954e-07,1.23990664890526e-05,1.64308380662052e-06,1.76920206908938e-06,2.49368872503779e-06,1.91069362655176e-07,1.64069034967579e-06,4.62188795494894e-07,2.45933238143418e-05,9.46782147487683e-05,1.30371753394275e-06,5.12269897495601e-05,6.8632296015353e-07,1.5562122498406e-05,2.19409756652472e-06,1.53714400730896e-06,4.60327514533369e-06,-1692.28971913978,0
0.144736842105263,1,0.283943613054233,0.941813897160336,9.7,1.66998275755092,0.510961345595851,0.312488001588576,0.000173812855455978,1,0.366342619223079,0.949091845387227,0.978717907618278,0.973458665057924,0.921360175413059,0.919546986273256,0.978062719282389,0.971750944776449,0.9569739697447,0.989324789934754,0.978447916000642,0.902142817499155,0.971784617236915,0.757912317392575,0.971026384949864,0.961500511471827,0.958824584997605,0.876956470033444,0.965809537960884,8.35512341426867e-07,1.46296375845829e-05,2.23730657377669e-06,2.86265698234404e-06,6.26899472932209e-05,8.74822751471882e-07,6.26095658948712e-06,2.18108412018645e-05,7.96016889430471e-06,6.6569412999327e-06,7.42910668714927e-07,0.022100509692044,5.65400988198086e-07,2.22955709424786e-06,1.33638687519425e-05,2.20967653856949e-06,1.20883238834669e-06,6.9760975012929e-07,3.03681280254653e-06,7.39207261471139e-06,3.75447853365182e-06,1.96548250980915e-05,4.62420589794298e-07,1.5406520264762e-06,7.09613154805073e-06,1.93428667647334e-06,3.97227397368038e-05,4.41242843772955e-06,0.000209819662377762,2.22434208444721e-06,3.79786475163293e-06,2.72897420477512e-06,1.73486552138129e-06,2.26405529639403e-05,1.00979675099133e-06,2.40266086185483e-06,7.38887071639036e-06,2.18420196686253e-06,3.6431292053234e-06,5.79194365890708e-06,2.01093204593235e-06,1.67325522238855e-06,9.89926925992393e-06,2.93290418586346e-05,2.41539507255948e-06,0.0005165001766336,3.43291918105207e-06,8.98950378670703e-06,2.50571110946196e-06,3.83437852853665e-06,4.94819449224668e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.037353870241e-06,8.97505500627365e-06,2.31964761026015e-06,3.34537390155773e-06,6.34152999723898e-06,9.02683318521158e-07,5.44924058775119e-06,6.51379594632506e-07,1.18497513923696e-05,0.000101208953523745,2.13088141287386e-06,8.60067296881379e-05,2.03599957363883e-06,2.48525351944856e-05,5.77522323210918e-06,1.25732313996277e-06,1.24112535807438e-05,-1700.52410769784,0
