"omega","alpha","gamma","sigma","psi","g","R0IN","qua","quawh","qualow","rho","kappa","S1_0","S2_0","S3_0","S4_0","S5_0","S6_0","S7_0","S8_0","S9_0","S10_0","S11_0","S12_0","S13_0","S14_0","S15_0","S16_0","S17_0","E1_0","E2_0","E3_0","E4_0","E5_0","E6_0","E7_0","E8_0","E9_0","E10_0","E11_0","E12_0","E13_0","E14_0","E15_0","E16_0","E17_0","I1_0","I2_0","I3_0","I4_0","I5_0","I6_0","I7_0","I8_0","I9_0","I10_0","I11_0","I12_0","I13_0","I14_0","I15_0","I16_0","I17_0","R1_0","R2_0","R3_0","R4_0","R5_0","R6_0","R7_0","R8_0","R9_0","R10_0","R11_0","R12_0","R13_0","R14_0","R15_0","R16_0","R17_0","J1_0","J2_0","J3_0","J4_0","J5_0","J6_0","J7_0","J8_0","J9_0","J10_0","J11_0","J12_0","J13_0","J14_0","J15_0","J16_0","J17_0","P1_0","P2_0","P3_0","P4_0","P5_0","P6_0","P7_0","P8_0","P9_0","P10_0","P11_0","P12_0","P13_0","P14_0","P15_0","P16_0","P17_0","loglik","loglik.se"
0.7,1,0.334828341034277,0.194923412143189,0.971183516887307,9.7,1.53805671623009,0.458841398115251,0.275468209956195,0.000256088931604189,1,0.417423284078537,0.966489920921562,0.981444708878735,0.946533506818472,0.948323160027091,0.979959947143572,0.935053969966794,0.966636175694538,0.990061766010256,0.957242836225635,0.915206562852031,0.978986762753513,0.765733072462423,0.973160642957382,0.94600641034762,0.975060965470765,0.896472371252105,0.969731510839875,5.84876728953157e-07,2.23749389402471e-05,2.59606118560079e-06,2.7236757162621e-06,4.49895203826735e-05,1.35069820206801e-06,4.37364542112938e-06,8.72764869556811e-06,9.78662733228145e-06,6.48697908878551e-06,1.52351698175527e-06,0.0187101071976918,2.78959291731921e-06,2.43699143526875e-06,8.27494799650842e-06,2.08238655194434e-06,1.45007056364994e-06,7.06274701952938e-07,2.93839327003623e-06,6.69230173517205e-06,6.28276740184657e-06,1.67929394024788e-05,3.37485824362771e-07,1.22785054662609e-06,6.42544861027841e-06,1.79631597748351e-06,4.37642131099802e-05,3.40307713749763e-06,0.000147098284232567,1.66857521533004e-06,3.3708579719305e-06,2.90554106973058e-06,1.30510271595059e-06,1.50174901457954e-05,8.13115057503186e-07,1.54967780053157e-06,8.41442014224698e-06,1.89566193569864e-06,4.33611001697801e-06,5.3448354275126e-06,2.7269248694497e-06,1.34298845781933e-06,9.02724774707001e-06,2.08769141401454e-05,4.95681437434161e-06,0.000560433637595117,1.98048695252901e-06,8.06585319913599e-06,2.71115613541975e-06,3.58830272680487e-06,4.6787620597876e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0344846949119e-07,6.4626966523638e-06,2.58381014500028e-06,3.55699527752756e-06,6.66560420296143e-06,7.35772220531277e-07,3.67534443561326e-06,5.94260814350239e-07,1.51032165781907e-05,3.36015694001773e-05,2.41454375655901e-06,5.00578867769811e-05,1.20910997003762e-06,1.20425713557078e-05,4.73610849569618e-06,1.38134513558116e-06,1.4433484774886e-05,-2332.57829264836,0
0.810526315789474,1,0.333790573863917,0.189168049511161,0.941022175684453,9.7,1.49596009413045,0.482671544454172,0.28731758206474,0.000173950797001028,1,0.428651515653257,0.987888677806464,0.980762245658802,0.952991941418098,0.988854646650769,0.975224369477684,0.95177615324012,0.945447003568335,0.982220786386126,0.920373237848955,0.876613964203426,0.994616622857078,0.745856519161553,0.937676778882844,0.992089654955841,0.986698153568783,0.907361591477044,0.963491031726031,1.93290891673045e-06,2.16910626078491e-05,3.02295302417461e-06,1.4697692781966e-06,3.2923312603817e-05,1.93597878816084e-06,1.05686336456848e-05,8.1497715446043e-05,8.5363970069685e-06,8.48130587507529e-06,9.23672023767016e-07,0.019023299190512,3.109246001886e-06,4.33682872819584e-06,1.62350635732403e-05,1.7601903863388e-06,4.50657110544048e-06,6.54157047560231e-07,2.40625322154407e-06,1.07161709442489e-05,5.35970755170905e-06,2.75275066798145e-05,5.61278944432281e-07,7.28439922484986e-07,2.51483265287034e-06,1.68533030965623e-06,3.12764218010059e-05,2.77597684372317e-06,7.6565495613492e-05,7.49714020975435e-07,1.7037446851638e-06,9.57357631639363e-06,1.9732478816401e-06,8.34396506917344e-06,2.38391423407131e-06,1.59770354555948e-06,3.69803766261271e-06,1.52331598879844e-06,1.16426859968291e-05,3.82399861591962e-06,3.35587995939881e-06,2.19502010879075e-06,2.55538319075687e-06,4.08882778124405e-05,2.42032082499229e-06,0.000168930205492476,2.66034413745613e-06,1.53839537901202e-05,2.34134857843147e-06,9.6352707288827e-07,6.5646265204089e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24937217563421e-07,3.21179162263828e-06,3.04678467546859e-06,3.5299355819565e-06,1.03932345445573e-05,6.01994292151488e-07,5.42526739256727e-06,9.66384843349629e-07,3.37868431954126e-05,2.40946854268519e-05,3.76226396077123e-06,7.48706075505363e-05,1.24105558773309e-06,1.82198981801663e-05,5.18089327100637e-06,4.74458635499897e-06,2.46565464803955e-05,-1711.51657140298,0
0.731578947368421,1,0.334245569851077,0.167690562988709,0.970651699674114,9.7,1.8115191640953,0.436794723874661,0.248738281804879,0.000397598335045245,1,0.823226746437886,0.968703515916896,0.972839001083598,0.978456028371402,0.988482013451732,0.990767339970155,0.941494137509914,0.971620764738505,0.957161240093591,0.946511822633464,0.936125391266561,0.988595538293094,0.761723258780511,0.974357213456744,0.97590048533343,0.95977170429842,0.97354920210559,0.969826467776882,1.29101742721856e-06,2.67015711800245e-05,2.79698337602875e-06,2.79975540250241e-06,5.40675220640625e-05,1.26850047907967e-06,1.84413772214585e-06,4.50452963039088e-05,6.34895582819007e-06,6.44323364310375e-06,1.4838961306093e-06,0.0147720610324051,5.82328293143073e-06,1.20353205234155e-06,1.57698558738294e-05,5.85927669014327e-07,7.30703561477934e-06,5.61262962733411e-07,3.03112878545445e-06,5.92865037854129e-06,9.23008179186535e-06,1.79531474998791e-05,3.74060830800287e-07,1.45742226609788e-06,3.02569170997757e-06,1.62089375570366e-06,3.50535996681799e-05,4.65662472706787e-06,0.000198585698642546,1.31156093832338e-06,5.64850887427456e-06,1.95201106842152e-06,1.38768063767492e-06,7.96029918473011e-06,3.71228655967373e-06,2.33319446524406e-06,3.13038224739334e-06,1.18313615793103e-06,1.85344762573332e-05,6.65758921659454e-06,1.23737202929332e-06,1.35748906729487e-06,4.06540501314496e-06,3.2448477403837e-05,2.6037791079254e-06,0.000396210791729944,2.34574761390945e-06,2.33028790434578e-06,1.54702606502743e-06,9.89195377407276e-07,3.14698734119182e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65538763614295e-07,1.02016955056116e-05,2.29403840530836e-06,3.23636612568478e-06,8.64398697087862e-06,5.13459404437826e-07,3.38931388108773e-06,5.45385076569696e-07,1.8660644435744e-05,7.71229661176911e-05,9.28730971144798e-07,0.000155603853487497,1.28834176335693e-06,1.86215847642924e-05,2.4529848819199e-06,2.22687581332587e-06,7.61805198402205e-06,-3553.97071581447,0
0.7,1,0.334780969115298,0.134140166574902,0.980833711937342,9.7,1.57197035846874,0.503849963960625,0.272274044131998,0.000240670654136997,1,0.500232255521853,0.989447994933827,0.959435617798935,0.905947032536343,0.927874425109824,0.97272744359312,0.939605738173802,0.97242280534752,0.985822308264694,0.955274046649058,0.927570990782937,0.982076762405124,0.748963730549709,0.949349410083529,0.989780913268823,0.949679260343025,0.898884431432745,0.988022168861473,2.57113879978282e-06,2.52529191552828e-05,1.84426115877928e-06,1.50884201104563e-06,3.8203228867499e-05,1.38728499197552e-06,4.90323413747465e-06,1.00427446721812e-05,5.0899985411491e-06,6.79275535287215e-06,2.4928430342626e-06,0.0219316200603132,6.974321140517e-06,1.31041353256081e-06,1.95452253414886e-05,6.74331331692422e-07,2.94978762932705e-06,7.96099451515684e-07,4.54299961861606e-06,1.17186447466872e-05,4.03833014847317e-06,2.25146168802877e-05,7.21009127797474e-07,7.82673934408566e-07,2.4473208174098e-06,1.05076383197372e-06,6.03229622176537e-05,2.76775336034983e-06,4.20821078659371e-05,1.41344805250638e-06,4.23303780117274e-06,2.40681783674239e-06,6.85502342943812e-07,9.13382744234077e-06,3.83029468885272e-06,1.42272980085461e-06,6.61928516983153e-06,2.02223253736418e-06,1.21829822366473e-05,5.83837253160161e-06,8.04797749951391e-06,5.07261446041101e-06,2.84974091022117e-06,2.50118792593111e-05,3.80960777412233e-06,0.000540470337802622,1.2395884571884e-06,8.52214890913259e-06,4.34942608457972e-06,3.51631412964944e-06,9.59263424543442e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49129659810774e-07,6.56344020150277e-06,3.44599238418644e-06,1.27839701625539e-06,3.60567973051036e-06,6.68874249137128e-07,1.42984521955843e-06,6.76771947785041e-07,3.80422958134502e-05,4.51322207103601e-05,1.49961018564576e-06,9.79651029629569e-05,5.38585769102535e-07,1.30740019456314e-05,2.27958377916292e-06,4.15841829392782e-06,2.51664190317854e-05,-2327.10406771925,0
0.731578947368421,1,0.335250583331123,0.208124145738801,0.927624962278129,9.7,1.64265275288077,0.49333606313459,0.310394483991681,0.000149657099299412,1,0.502296877757322,0.958807288792252,0.974076388056695,0.881071482057357,0.976161584705507,0.973431041793748,0.973709886807123,0.962975201916924,0.976515908712808,0.955804410473108,0.856856583176334,0.990964742257383,0.813407057913883,0.981670732080632,0.994246188661854,0.989452626576829,0.914919874673908,0.992383735206876,2.342364822357e-06,4.96008215954893e-06,4.75364963546712e-06,1.64533148001673e-06,5.79076743353796e-05,1.91241321314765e-06,8.41985190463042e-06,1.73600337312313e-05,7.19218625126126e-06,6.94768429718161e-06,1.63757045459023e-06,0.0171027785188057,2.8657637160594e-06,1.82699461260109e-06,6.87501145945301e-06,1.59872979618776e-06,1.49969512870192e-06,3.47796505661645e-07,2.21168631291881e-06,7.38511728679556e-06,4.76889148053298e-06,2.50888531746012e-05,6.88340618608838e-07,4.73582645374609e-07,5.31654877006828e-06,8.86760241718656e-07,6.28114085631579e-05,4.71152205014355e-06,0.000147589859092937,6.22829608133862e-07,4.18666181394757e-06,3.79103102307356e-06,1.51197129207235e-06,9.94507051109743e-06,3.59134118707346e-06,7.81927482235665e-07,4.4180606260448e-06,1.5379209679293e-06,1.44232586762383e-05,3.72894605797634e-06,4.47178496146851e-06,3.88029529427962e-06,4.16854632984467e-06,6.36402802198459e-06,5.65341362528059e-06,0.00043837149781205,3.28281617631135e-06,1.05640984923063e-05,5.47640364371548e-06,2.61175797049656e-06,5.03542457727681e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62517579253548e-07,2.39242241808745e-06,4.02041388903075e-06,1.47152440572994e-06,1.08935204999811e-05,4.76282389148413e-07,1.46074554260532e-06,9.49831351049514e-07,2.64389211782509e-05,5.23035358693629e-05,2.39116163735713e-06,0.000128697774074278,4.18587250948954e-07,9.44588654534401e-06,5.75362641524843e-06,1.70353032341083e-06,2.05781527717771e-05,-2945.76633464628,0
0.763157894736842,1,0.32021483821341,0.126915256968376,0.965034728229162,9.7,1.79362366575707,0.463206672515207,0.243477730918149,0.000404434804945171,1,0.779236879793118,0.978098308811337,0.988173817375897,0.866476323124971,0.979064466192666,0.969609204058902,0.946306341835009,0.944506871137324,0.97648186399802,0.956730152069319,0.95743645353936,0.98665052359108,0.739488551697824,0.984343107565098,0.966256497651334,0.967512126102994,0.86715201617644,0.986040242751096,8.1218155495392e-07,2.42739315386468e-05,3.31790909237411e-06,1.77438347283794e-06,4.02483720797101e-05,1.19917200462257e-06,2.81354503178917e-06,6.54648804855783e-05,3.89333150032e-06,6.26731543426639e-06,3.02354364977002e-06,0.0182056185176809,6.25582894084954e-06,6.01293094003389e-06,1.11389115924084e-05,1.00130586227474e-06,3.97078059665588e-06,7.35527256629802e-07,2.51204402574128e-06,6.84864626004913e-06,1.00093035158823e-05,1.93982020236058e-05,1.00586141396867e-06,3.80759535580505e-07,7.52474171621353e-06,1.42890874599903e-06,6.55349418053911e-05,4.64679978065459e-06,0.000106424733475662,9.40901569397832e-07,2.13924149464106e-06,5.30207926840653e-06,3.37086903921425e-07,1.28691727572685e-05,4.14586359136066e-06,2.2343832455821e-06,6.30042643380164e-06,7.96878723346141e-07,4.41630752153278e-06,4.18221393319551e-06,8.54802976812699e-06,4.72773663103396e-06,6.4471162256133e-06,2.12665585219628e-05,2.73804922580075e-06,0.000197407197880819,1.4641299228724e-06,1.11031246402721e-05,4.80114814926879e-06,9.84482262365696e-07,3.46287264344204e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21482193296298e-06,3.34919667057127e-06,1.75305301087488e-06,1.52660182666654e-06,9.86351148695739e-06,6.66555993054373e-07,2.25905776854148e-06,1.23862093114094e-06,2.52807837393403e-05,3.57415095554876e-05,4.89831607792059e-06,5.90564997683623e-05,7.36780215673777e-07,1.60798564532148e-05,3.26541790441642e-06,9.16624518269464e-07,1.50533363350836e-05,-1694.31793569294,0
0.794736842105263,1,0.301938371520166,0.170154321553095,0.956290234118934,9.7,1.62449148256806,0.450182219931766,0.259828448278468,0.000325608159921761,1,0.752935791049701,0.967834121476859,0.979177011364293,0.959111490687263,0.971221271577567,0.983802417302945,0.961956141739966,0.948565002669707,0.972073452730865,0.94857163860089,0.848550118686992,0.992700795014438,0.841745442957975,0.976318048627233,0.976653167624013,0.96545787526774,0.953331233291869,0.979872266462591,9.90438129521844e-07,8.84337724471724e-06,3.03539800529007e-06,2.86091854725559e-06,6.74024676442154e-05,1.36771030426071e-06,7.15238658185013e-06,4.87335672178129e-05,9.75032909457452e-06,5.01839146329815e-06,1.10763438767705e-06,0.0193828401417399,3.99492108928797e-06,5.33146846568614e-06,8.66667346332066e-06,2.28034237858336e-06,4.93512571768708e-06,3.09932077962405e-07,1.68886376400977e-06,6.44415474489993e-06,1.04796865144602e-05,1.19825183740409e-05,2.31398967238292e-07,1.21489803881724e-06,7.2002019162662e-06,7.11107925781488e-07,5.98161195252281e-05,6.73182480499442e-06,0.00011767049335212,1.12972834767558e-06,5.55129031809938e-06,6.56969350758344e-06,1.53133736909379e-06,1.56212685903013e-05,1.33227434520507e-06,1.15053324083187e-06,2.4531391038435e-06,1.64213206623138e-06,2.05032406119585e-05,3.54586452332983e-06,2.33290847849761e-06,4.15441813052549e-06,4.75408913875816e-06,9.19190919128718e-06,7.13496787314958e-06,0.000250457898470963,2.92522750927258e-06,4.67102336900562e-06,3.40984019134589e-06,2.10694053043396e-06,4.38737147933939e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33276753251144e-07,9.85076444140071e-06,2.17855864302922e-06,2.70593737147302e-06,1.03664869048715e-05,5.95384397911762e-07,2.99429232308404e-06,9.86007027399314e-07,3.49017518086996e-05,7.94046090533569e-05,3.71060685350112e-06,3.28233873717708e-05,1.45236938239503e-06,2.21034299868009e-05,4.77715778007891e-06,2.11330332333352e-06,1.77447049994858e-05,-1691.37662836479,0
0.747368421052632,1,0.333197400136349,0.273701948249097,0.971050007092481,9.7,1.26849131113431,0.543189937184837,0.400341342229538,3.69221346908661e-05,1,0.178130706257696,0.964748957961637,0.989358215139785,0.89582610192398,0.963753364805281,0.988012055854291,0.963499092221989,0.980296209357927,0.965925531553596,0.966254671658773,0.92706777144062,0.987146161725261,0.879404073510099,0.96533278522217,0.963108010662367,0.942296930034326,0.963372889256193,0.981856685284866,8.39886680018835e-07,8.97762406331397e-06,1.89528970219085e-06,2.68795983499539e-06,5.07052892960831e-05,9.63261847947057e-07,3.70360918005415e-06,3.12909786572841e-05,3.01498745081864e-06,3.39880003616308e-06,2.04078470078373e-06,0.0276504454530153,9.02721551367985e-06,1.54645563043517e-06,9.21859086266408e-06,7.83868481049156e-07,7.90847468188861e-06,7.88456034062952e-07,3.25471050100084e-06,4.14223732838093e-06,8.14693381585529e-06,1.42328962867927e-05,8.38151885936143e-07,4.82120610976133e-07,7.03719670300732e-06,1.19785432243799e-06,6.62997045186439e-05,5.2200736960321e-06,0.000129579723105201,1.50823367863572e-06,4.76588385613036e-06,3.33506508377402e-06,9.7249516423455e-07,1.3146594080511e-05,3.55179850009738e-06,1.0258974183563e-06,6.48549746061359e-06,2.84614959635086e-06,1.98395033482067e-05,4.45878697844112e-06,8.04307405322717e-06,6.86496613433207e-06,7.80368040260057e-06,1.76617367573837e-05,5.10216619901311e-06,0.000426288117250611,1.95056723249517e-06,5.93260287097411e-06,4.57375340737171e-06,2.4873247578425e-06,2.56023754638186e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23678535392632e-06,8.92563157045398e-06,2.69675639949037e-06,2.7624884538101e-06,4.29756970947377e-06,2.52892720728979e-07,1.37759138506034e-06,5.04606443675944e-07,2.4181072720635e-05,5.16309959200639e-05,1.54594780269096e-06,4.03040401024674e-05,4.84635199163588e-07,1.52243102419482e-05,2.95580788626197e-06,2.11304403729811e-06,1.08541366457458e-05,-2368.51840282795,0
0.794736842105263,1,0.334395573898893,0.206729507904951,0.964706316139494,9.7,1.46873565677914,0.46064236957355,0.278094336728824,0.000179021724373622,1,0.660874372699179,0.987210835333691,0.955739668176954,0.910511641356215,0.936270896547622,0.971002549505308,0.929835227912691,0.98169874225624,0.988708971172261,0.952433237369167,0.929107187241894,0.984579825463796,0.746104782737375,0.942213571983274,0.989317827897404,0.936890218632546,0.901214007576453,0.987903641010444,2.90833326821822e-06,2.09308137839065e-05,2.19248531820536e-06,1.16622509745576e-06,3.38385932396063e-05,1.4279994278181e-06,4.31833878828942e-06,1.21672714641643e-05,7.03437840835392e-06,6.68366407969254e-06,1.89980201774631e-06,0.0219130700881866,4.28084262629862e-06,2.28855109100691e-06,1.29969618563603e-05,8.05467419385393e-07,3.31371725015458e-06,8.5624367490344e-07,4.94388597775662e-06,8.2120538202301e-06,6.26884640335274e-06,3.12186498744315e-05,5.69686773696138e-07,7.87461914261526e-07,4.00293352491607e-06,1.15506107755987e-06,5.3334489544532e-05,2.63063143111406e-06,5.16954695557724e-05,2.26083087237505e-06,3.65076953986051e-06,3.07306101751815e-06,9.1620297971978e-07,8.44836513699543e-06,3.5859530278937e-06,1.40028896085426e-06,6.10954095831621e-06,3.51933504111441e-06,7.50205024269394e-06,8.88131566183101e-06,7.14384207572272e-06,6.42443120134636e-06,2.4850095861094e-06,2.84770588894087e-05,4.25891482763553e-06,0.00037975851269637,1.4155435998782e-06,9.6629605309007e-06,3.17017484579466e-06,3.28751961054971e-06,1.05685415644106e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63364555753531e-07,5.51965608143859e-06,3.31919302587117e-06,1.64037933119243e-06,4.38479938543141e-06,7.76423690351152e-07,1.23454950347966e-06,5.39139562352944e-07,2.91659431321116e-05,5.86501593358972e-05,1.15115176492501e-06,0.00010760619104149,6.46626240332386e-07,1.1107871556748e-05,2.98961135116934e-06,3.42005817991662e-06,2.77389738273157e-05,-3554.07549794686,0
0.731578947368421,1,0.333430537268746,0.147882051654145,0.968781167979096,9.7,1.78161431641442,0.461565273855681,0.255221023413163,0.000358104219102669,1,0.700967962638673,0.943276482203103,0.981256844494959,0.969560413925104,0.965652850778074,0.975281144067464,0.976804373633266,0.978919676750799,0.974924958366852,0.933135124408161,0.926568007401235,0.99007888709556,0.859519095818232,0.944663106438133,0.961842340565375,0.960007460092192,0.91589118754426,0.976226146991622,6.74634116536618e-07,9.22712759049082e-06,3.93110327648322e-06,1.12137763828452e-06,4.63550068410704e-05,1.00638164206424e-06,1.69703601066229e-06,1.86877257800208e-05,3.79016352140576e-06,5.5118733846884e-06,1.27044516883945e-06,0.0178526500305585,6.62625594282012e-06,1.21344734298092e-06,1.15413590114116e-05,5.58064677697849e-07,1.92964770121676e-06,3.75799273670634e-07,2.27066510981797e-06,7.84533346057721e-06,5.55210416668009e-06,7.4722872560021e-06,4.73924166491794e-07,8.52006872321004e-07,6.57774334093639e-06,1.67443272011983e-06,5.52778919261771e-05,2.69186615200648e-06,7.18839216362216e-05,5.98534863390065e-07,3.41795504197085e-06,1.82374461250658e-06,1.16746880141339e-06,2.0337758216015e-05,1.5910685778402e-06,7.10034177311316e-07,2.49667995570712e-06,1.06808492961173e-06,6.87739906558064e-06,6.0020377521998e-06,2.40041531499499e-06,2.15956322088434e-06,4.46307717709627e-06,1.25041925731723e-05,5.74528108350092e-06,0.000462574358181659,1.19556818238958e-06,1.0846088501013e-05,2.61465991642485e-06,1.58708698207902e-06,7.31865830285481e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49598443250334e-06,2.51397938108874e-06,2.27542577938843e-06,3.63757857327305e-06,7.40879038464536e-06,3.98568240929742e-07,3.76131303770418e-06,5.84472038902598e-07,3.31796468271892e-05,4.4675314222871e-05,1.22214752749606e-06,7.27413806208742e-05,1.08185701114292e-06,2.11454860878224e-05,3.37453737986518e-06,4.05401752911762e-06,2.15304538242837e-05,-2932.91934235611,0
0.7,1,0.335318904517526,0.13966348382362,0.879542570568271,9.7,1.74435870079558,0.468635810352099,0.257170357348397,0.000323553516300455,1,0.864312601536779,0.968247339569694,0.972835915468151,0.944012978277156,0.945799418346631,0.965566185661033,0.966650198617516,0.919405615107296,0.987378838947077,0.97105539660618,0.946084869564175,0.982559478240042,0.823165932910012,0.985127065496673,0.992143015865313,0.937075157188048,0.920199861852497,0.964206996656675,2.5576422542508e-06,1.33903350064847e-05,2.66683549489763e-06,2.87203576830239e-06,5.29344522672381e-05,2.21193829996418e-06,2.35818383149016e-06,7.23339581317044e-05,4.82932007199535e-06,5.92076368267901e-06,6.03978170020605e-07,0.0218108961374743,6.98667749279948e-06,4.80319983073058e-06,8.06932999527316e-06,1.02996413318236e-06,3.69437806856058e-06,9.028746363037e-07,4.97519762052382e-06,8.10759748344525e-06,6.08499557383783e-06,2.63430069590907e-05,2.33251825269644e-07,1.13409085623784e-06,4.68471593461294e-06,6.17215611226327e-07,4.23458728929904e-05,5.21618357864181e-06,0.000144272589105934,1.51336631497625e-06,2.93835212500849e-06,5.75982284231677e-06,5.77800585625666e-07,6.488521687621e-06,3.1929878740378e-06,1.6295970221191e-06,8.12428286433407e-06,2.41866918326907e-06,1.74269062313177e-05,4.9995830859641e-06,8.63643331744432e-07,3.41061480750397e-06,3.4691811761519e-06,5.57355353480648e-06,4.1143677659116e-06,9.44323695721706e-05,1.57587362323163e-06,8.53160107317697e-06,2.79333909386305e-06,2.10201400991271e-06,3.11499834836666e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18398282931856e-07,5.66954084712945e-06,2.71320106503432e-06,3.65319563310116e-06,5.65322067598228e-06,3.33072542626528e-07,4.32189232993226e-06,9.9054943695463e-07,3.09082653524075e-05,2.71037285397637e-05,3.6183427295375e-06,0.000113433572395676,9.20543552100662e-07,1.40027738466645e-05,3.72927516651552e-06,1.86776097057331e-06,1.06783170480179e-05,-2931.48179723282,0
0.7,1,0.334767322546595,0.142092961347082,0.863854466853036,9.7,1.72892254542987,0.46535954840382,0.256123975132902,0.00033287414222637,1,0.855724165358975,0.972238429470609,0.969076318602345,0.90579344642076,0.932717754088411,0.985497022350956,0.957401435419407,0.929398327530053,0.963255662676595,0.954229182268274,0.871651160497045,0.984590709227159,0.706951524340262,0.974139981725073,0.977558669955041,0.982131725455187,0.975355040097421,0.993514208332013,1.93060655740393e-06,2.73936889923353e-05,2.04352989164504e-06,2.64117397297698e-06,5.62444167487344e-05,1.84792506128415e-06,5.64302368402686e-06,4.29398374948379e-05,7.20843575515493e-06,2.71246348764112e-06,1.69026261466145e-06,0.0187419676641522,2.77185294858978e-06,3.32305371074878e-06,1.51607699893217e-05,1.17769198279229e-06,6.05701182760556e-06,6.94995360499285e-07,3.21040755043136e-06,4.91457595338205e-06,9.00608738931855e-06,2.60641538691253e-05,1.00310614695996e-06,3.76087898851569e-07,2.55984447176464e-06,1.20841228967098e-06,5.35899844173341e-05,5.68823360017037e-06,0.000180263912279563,1.39710827258205e-06,5.94448949742247e-06,5.72519817505691e-06,2.16090156072627e-06,6.6621438543303e-06,4.26735234842203e-06,2.04301475246742e-06,4.41948046664692e-06,2.04962433841802e-06,1.78024478343378e-05,2.7117349930486e-06,7.15573081584986e-06,4.49204113195437e-06,1.33739180889994e-06,2.93761185857015e-05,3.73711938074913e-06,0.000224796394941625,2.61789330855645e-06,5.59460240664183e-06,6.51281221603995e-06,3.55503144632543e-06,4.04597805572467e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29920684007791e-07,6.43411107457213e-06,3.35417894446243e-06,1.46074947769552e-06,3.29772951907761e-06,8.01747239230739e-07,5.77265695919314e-07,1.45288055879209e-06,2.71276900660418e-05,7.8993602821807e-05,3.78746617897205e-06,0.00014266580278928,7.91649765485896e-07,7.35581395738253e-06,5.39201578366494e-06,2.4497943110086e-06,1.87567372281553e-05,-3549.58952754715,0
0.778947368421053,1,0.332014442262383,0.213793483555094,0.90506358511718,9.7,1.56454344510731,0.477184926806146,0.311956833403542,0.000142246596521073,1,0.531406027193231,0.983152318976504,0.973482585098295,0.902817293078973,0.919581127184797,0.9814392219603,0.941961534909135,0.985664832808999,0.987716845928816,0.953284857576014,0.935940040219699,0.982910113760937,0.731055276989156,0.949573605825654,0.991536560011564,0.941651656982083,0.932124883044013,0.989776060962354,2.24837491027768e-06,2.26770746103368e-05,1.67124754873444e-06,1.15985875725755e-06,3.44619267497785e-05,1.8884742366993e-06,3.70749385287731e-06,9.76696364380977e-06,6.27089590189172e-06,7.22359917840548e-06,1.46390896205069e-06,0.0186638370005158,4.77881056669031e-06,1.55908577293952e-06,1.51512606720745e-05,9.95877396909793e-07,2.17758360741428e-06,7.75735985893242e-07,3.32646964692504e-06,9.10248676933037e-06,6.55263504555572e-06,2.17592638362205e-05,6.69998279299403e-07,4.63886971786332e-07,2.80814415371668e-06,1.43057307122602e-06,5.38605564645136e-05,1.80344838865494e-06,6.29884576055796e-05,2.68296829122886e-06,3.43024705685259e-06,2.89305004299913e-06,9.41384117759999e-07,9.02558339529888e-06,4.99447565969195e-06,1.40398456613599e-06,4.77156447247775e-06,2.55398500672112e-06,1.0207598655334e-05,8.84773050585193e-06,5.29473510914103e-06,7.16166731401241e-06,1.89951338232988e-06,2.86884339465943e-05,4.26528689306768e-06,0.000591907239678431,1.02518031326666e-06,1.30558737360442e-05,5.07810742047394e-06,4.48830688943813e-06,1.08986325259105e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49793815370883e-07,8.17973726365906e-06,4.30889680653743e-06,1.26604070333627e-06,3.08053222079438e-06,8.63374874795242e-07,1.45532932824254e-06,6.62711364306119e-07,4.49555916587891e-05,5.17499829761987e-05,1.14456814973296e-06,8.46711698603367e-05,6.38481203757199e-07,1.44202411518032e-05,2.29363755739699e-06,4.82814626855628e-06,1.93557534761484e-05,-2321.15672371367,0
