"quawh","alpha","gamma","sigma","psi","g","R0IN","qua","qualow","rho","kappa","omega","S1_0","S2_0","S3_0","S4_0","S5_0","S6_0","S7_0","S8_0","S9_0","S10_0","S11_0","S12_0","S13_0","S14_0","S15_0","S16_0","S17_0","E1_0","E2_0","E3_0","E4_0","E5_0","E6_0","E7_0","E8_0","E9_0","E10_0","E11_0","E12_0","E13_0","E14_0","E15_0","E16_0","E17_0","I1_0","I2_0","I3_0","I4_0","I5_0","I6_0","I7_0","I8_0","I9_0","I10_0","I11_0","I12_0","I13_0","I14_0","I15_0","I16_0","I17_0","R1_0","R2_0","R3_0","R4_0","R5_0","R6_0","R7_0","R8_0","R9_0","R10_0","R11_0","R12_0","R13_0","R14_0","R15_0","R16_0","R17_0","J1_0","J2_0","J3_0","J4_0","J5_0","J6_0","J7_0","J8_0","J9_0","J10_0","J11_0","J12_0","J13_0","J14_0","J15_0","J16_0","J17_0","P1_0","P2_0","P3_0","P4_0","P5_0","P6_0","P7_0","P8_0","P9_0","P10_0","P11_0","P12_0","P13_0","P14_0","P15_0","P16_0","P17_0","loglik","loglik.se"
0.194736842105263,1,0.335654246459956,0.0889383477249584,0.936655520429647,9.7,1.91992584206138,0.437288384844979,0.000694245399034719,1,1.17181198945997,0.984405812213377,0.98647887035395,0.971948240831788,0.898913120373501,0.931362847674631,0.971149239173162,0.951041935844309,0.983273889610617,0.988870761604064,0.96647265191643,0.935747223696402,0.978243301026011,0.676668107938741,0.957745035160463,0.990303252512485,0.931613811835402,0.907140510006805,0.985291031638986,2.4091951230545e-06,2.14217294673722e-05,1.41971830647504e-06,2.0215790351837e-06,3.89007758802755e-05,2.15157987842335e-06,4.90550600345956e-06,4.40445434546326e-05,4.37895187726997e-06,5.29246541074272e-06,1.24204978835758e-06,0.0182378381561585,3.02302042683487e-06,1.17078832578905e-06,1.52966568946351e-05,9.69064049679879e-07,2.71587503959473e-06,5.35605734460001e-07,3.89173224622473e-06,8.90135606357269e-06,4.39690436360439e-06,1.84750113880582e-05,7.27585971109039e-07,4.55053138857809e-07,3.77678784352447e-06,1.59734749647976e-06,6.11853557513635e-05,2.50095708920145e-06,5.05222640811247e-05,2.47100583054121e-06,4.45333586135039e-06,2.83182150065506e-06,1.44758323621528e-06,9.7825156986872e-06,2.46548274923635e-06,2.14233863228565e-06,5.63834651297198e-06,2.9995573860792e-06,7.06243192629506e-06,9.25599876225732e-06,4.47520458639105e-06,7.70027503989664e-06,2.99310465069514e-06,3.89317352651711e-05,2.68450066970206e-06,0.000519824443830013,1.65994903869734e-06,1.1352951807263e-05,5.56290085690664e-06,3.6047490571149e-06,8.92617145341912e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83035992216538e-07,8.6589485314316e-06,3.22479520050114e-06,8.74584082223378e-07,1.77453206383117e-06,1.05889010508346e-06,1.67637861074112e-06,6.370235109308e-07,3.8667583773863e-05,6.94424755148749e-05,1.42745916638556e-06,0.000102936274491064,7.0653174487312e-07,1.61049191440915e-05,2.89125594075568e-06,2.331513207111e-06,2.17622157928026e-05,-2947.75490698021,0
0.1,1,0.334561524452097,0.0809287466512427,0.973043918410953,9.7,2.57074688685495,0.31024168463615,0.0050173187815637,1,7.85629277810965,0.995013063119225,0.971087860815295,0.968860148948544,0.969311248878748,0.985439204672857,0.993174836264161,0.976975891978049,0.97427823589731,0.962307312819515,0.940934806561864,0.933917976492085,0.979486627675664,0.747472320622292,0.964911024537247,0.980284129070555,0.91976930914881,0.97707797781325,0.959084150064032,2.17450505576343e-06,2.15949652689371e-05,4.61356469924417e-06,2.84651547482293e-06,6.93948016901498e-05,1.78241178619946e-06,1.23007782688539e-06,5.72360471081464e-05,3.359178559637e-06,2.71777388359105e-06,5.07686879624798e-07,0.0148609137421967,3.10883690404357e-06,9.13944857186889e-07,1.52365197434145e-05,1.02378490568433e-06,6.68503089873376e-06,6.2162027836879e-07,2.91628506104913e-06,5.84241983144534e-06,5.9625967818119e-06,1.73662016953889e-05,3.62668202981466e-07,1.18857264452551e-06,3.09982559820385e-06,1.66558579118468e-06,2.4253545777269e-05,6.71506493491871e-06,0.000170263118986545,1.03807542586283e-06,6.7385732423823e-06,2.50404529827762e-06,1.70130802758151e-06,9.48777756449363e-06,2.16450148492885e-06,2.41415358904843e-06,3.22871761717396e-06,1.11238665715565e-06,1.66825876102801e-05,1.05824200890578e-05,1.56823200666989e-06,2.62403817520636e-06,4.56347646696023e-06,3.08944167687724e-05,1.37152534408991e-06,0.000310196751096695,2.46485590125364e-06,4.92426740407616e-06,1.27875669567385e-06,1.77197857975478e-06,4.65754496383217e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10007930939044e-07,1.20261997381284e-05,2.67326139793708e-06,3.67618248533598e-06,7.95932190127675e-06,6.2577012056338e-07,5.07525228775152e-06,5.87500214461169e-07,1.36098091545173e-05,8.15897108617352e-05,8.30015608958475e-07,0.000177352249288763,1.5409082484845e-06,2.1288949392275e-05,3.01680631468607e-06,2.37274802112965e-06,4.45106354193369e-06,-2987.71045667215,0
0.194736842105263,1,0.335662183648581,0.100390446057142,0.874524984147596,9.7,2.31039109937696,0.415472369059148,0.000901468903501948,1,2.46539628802474,0.980161977643225,0.955157262470327,0.98488076174983,0.892613931947535,0.950448968696339,0.986724879382727,0.972424672264389,0.970910186042168,0.961885482292975,0.960873030069695,0.936594466458192,0.975657492610228,0.828576399037872,0.956947870096699,0.970671416034441,0.96516280518061,0.953429654967851,0.971280163706017,1.34762255957931e-06,2.08599496332605e-05,1.40540960286806e-06,4.24463697825286e-06,7.21087592118405e-05,6.53329558784576e-07,3.55716633751182e-06,4.50508909135244e-05,3.5072795253554e-06,2.21495311764411e-06,1.04045007005515e-06,0.014499107504388,3.14749143797206e-06,1.7693420274076e-06,1.09115312080375e-05,9.31753745638675e-07,7.05649660467682e-06,1.25350706041628e-06,4.72668257168009e-06,5.19704682876118e-06,5.85967691324723e-06,1.36561640614074e-05,8.6250525742457e-07,4.40549573094018e-07,7.20944268833892e-06,1.04204405744568e-06,3.34579278981053e-05,4.64611437818742e-06,0.000179846625052751,1.7086032328873e-06,4.1510863716029e-06,3.34679207741967e-06,1.62304626467005e-06,1.04489214325212e-05,2.90480553147104e-06,1.22592267371127e-06,4.56768478316929e-06,2.77669633686848e-06,1.20404231118813e-05,8.03716790775431e-06,5.6857586468689e-06,7.91492362341373e-06,7.7745259203735e-06,1.70078278981711e-05,3.43119063311174e-06,0.000416906780786157,2.84435479913306e-06,8.43138744068015e-06,3.68047059636563e-06,3.1614465774736e-06,4.32142937866367e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47627964998959e-07,1.34100797806461e-05,1.53877906996256e-06,2.06714032379761e-06,3.41343957949493e-06,2.31264804168721e-07,1.94323947465093e-06,5.28797310235678e-07,2.53198441432735e-05,8.15050292844395e-05,1.53579840929947e-06,5.58552094111563e-05,6.38857539119276e-07,1.44032084840729e-05,2.43121398231262e-06,2.33185940813669e-06,5.78873645083847e-06,-2317.98966804054,0
0.131578947368421,1,0.332907008397113,0.130640843239309,0.98379611098093,9.7,25.4618264932306,0.00164533567157693,0.000373470420261009,1,0.675614658777268,0.976900929855019,0.974007805188111,0.98305355155233,0.850517749065813,0.978774991570323,0.97947880878489,0.969319597773524,0.939843340789549,0.976596367052499,0.959417846520837,0.960349974021009,0.984068244935131,0.777388108453635,0.975570782755373,0.977399231128295,0.965474456861228,0.909042033438805,0.976634805333381,1.21814366469473e-06,3.43171633259636e-05,5.62346442646467e-06,2.47524678423757e-06,5.03312779920201e-05,1.42557426552585e-06,2.97301296052175e-06,9.34104679067218e-05,3.173209401625e-06,3.86447724199102e-06,1.93250304124818e-06,0.0119946411596891,4.51123342097443e-06,4.50811665530853e-06,1.53814921186063e-05,1.50053110333522e-06,4.00212001587052e-06,5.97725262436291e-07,1.94033926545839e-06,8.33526801683883e-06,6.68682770733919e-06,1.64377477275012e-05,9.60108796046884e-07,2.59800460594193e-07,7.19617523278385e-06,1.35077416395033e-06,4.49663753231171e-05,6.50469815559467e-06,0.000118195497502696,7.18445704813593e-07,2.31594256245699e-06,4.13080887022452e-06,8.88810708136071e-07,1.0208356565643e-05,2.89293482172342e-06,2.40567348558077e-06,3.6323686303446e-06,5.83255828627736e-07,3.52281998847392e-06,7.82957377256036e-06,6.98394098156061e-06,5.13499448870143e-06,7.0260010342032e-06,1.80997412712863e-05,2.022755064219e-06,0.000194185278765761,2.60042815105317e-06,8.64315877692759e-06,6.26911396715473e-06,1.3024300241308e-06,3.19138419400466e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4353642560583e-07,6.24041307098794e-06,1.56801908410314e-06,2.11559275394784e-06,7.48050240809033e-06,9.51118088608467e-07,2.2409683802735e-06,9.73329042003709e-07,2.1731866083905e-05,7.76559473218765e-05,3.93687345669269e-06,9.60085808344925e-05,9.31184884016667e-07,1.28544148642099e-05,3.04948571171852e-06,1.54060346091626e-06,8.63787980574454e-06,-2485.4363289346,0
0.1,1,0.335842424025708,0.0956306135058491,0.985392768904905,9.7,2.77620850618444,0.30477217261285,0.00669074242483176,1,4.27422969125251,0.975289645491129,0.958256392742846,0.971229342127358,0.977343483716658,0.939472857201113,0.968310789003711,0.988060146173606,0.969478780493468,0.976952926731057,0.944367322178029,0.935587041729611,0.985909258178219,0.883295428605273,0.951610967040059,0.967043843095051,0.94619499966947,0.914982842414466,0.968422608177558,8.88286416733491e-07,1.5584540560346e-05,5.50504542849669e-06,2.50098798337307e-06,2.60329907833149e-05,7.62095018545052e-07,2.19020751020566e-06,4.33217309894588e-05,2.82229150796088e-06,3.98576408126021e-06,5.10079675768043e-07,0.0103663789934638,2.72473984609703e-06,7.95010954069256e-07,1.26839303696427e-05,5.72390325230833e-07,2.52029866298147e-06,4.70105734462913e-07,1.29266659743371e-06,8.30813637250835e-06,3.27787235706291e-06,7.79272041356387e-06,5.40006909808273e-07,9.52677462787392e-07,6.34754652812743e-06,2.225478594627e-06,3.83496037055088e-05,2.25744445032961e-06,9.35365396813841e-05,4.32325247621871e-07,4.76499679719295e-06,1.9039146819566e-06,1.64034524511985e-06,1.93600560649588e-05,1.39871562550209e-06,7.97700138968307e-07,2.38439469156718e-06,8.41186564533743e-07,6.71297170295757e-06,7.31535381995531e-06,2.71966539432332e-06,4.00623682567037e-06,6.22778446997233e-06,1.66673183752413e-05,2.98769571751211e-06,0.000485511761104916,2.23570229182058e-06,1.22817367227353e-05,1.69344268014373e-06,2.39343425543803e-06,7.40287479073051e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04344390671362e-07,3.87321690068314e-06,1.49752966525273e-06,3.99152446079461e-06,7.23282444266023e-06,5.26958580473886e-07,3.49429214922153e-06,5.45652996035327e-07,3.17382028971087e-05,7.30718011039978e-05,9.77285246992722e-07,0.000125912448942136,1.70943531354225e-06,1.81622248711515e-05,3.77337258531308e-06,5.32516842551002e-06,1.83506274902361e-05,-1757.88508492898,0
0.1,1,0.332445302856972,0.0994740063011075,0.980970558673882,9.7,29.3415923926885,0.0046329317544506,0.000407340367950923,1,0.261340321040418,0.932221167258816,0.9712419821068,0.980278042458066,0.929033664767801,0.921044363850138,0.976409223506189,0.965933205522817,0.962760217847754,0.987951918812366,0.975183958679,0.891816476860314,0.969815531231287,0.790327424945747,0.971701354248803,0.964168573609688,0.964338710649995,0.886500496569607,0.977453470643523,1.10393465845584e-06,2.32121732698777e-05,2.73973442772436e-06,2.60752287630281e-06,4.09873786127845e-05,1.11507949108761e-06,8.50591786396334e-06,2.08542138156602e-05,7.73713637437066e-06,6.42671915505023e-06,1.01069361747364e-06,0.0214768971672438,7.64929206038147e-07,2.31007890550386e-06,1.27642234785107e-05,2.50780290128203e-06,1.5149817558947e-06,8.93592978515671e-07,3.15150088840234e-06,9.66399023050645e-06,3.94765067513071e-06,1.78063668849638e-05,4.587856390064e-07,1.10945844533891e-06,9.00523200836413e-06,1.77021517075094e-06,3.87732150592952e-05,3.2302138961732e-06,0.000251626263693904,1.75636482458979e-06,4.01349795839693e-06,2.82455012346991e-06,1.73678982048319e-06,1.24482766352266e-05,9.25874060384569e-07,2.1554133588776e-06,6.14953084958878e-06,3.09806390501998e-06,4.03742863284063e-06,4.73035730585543e-06,2.19075057083762e-06,1.8559825187312e-06,8.93999268328322e-06,2.65306256391072e-05,2.09493961890374e-06,0.000634877775300957,2.5474355083914e-06,8.37360403920308e-06,3.49832829538007e-06,3.8605514463476e-06,4.40236968734888e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27152042551085e-07,6.6212235971084e-06,2.57374172683409e-06,3.4977242380686e-06,5.37394731441662e-06,7.63053058181861e-07,5.61305906458262e-06,7.84072765383927e-07,2.0252531734957e-05,6.44971079711055e-05,2.06840852535016e-06,9.65661060634448e-05,2.54537903032318e-06,1.63428462090387e-05,7.52381208915301e-06,1.16839172748589e-06,1.13142253668777e-05,-2467.4484152316,0
0.1,1,0.50007679991409,0.183251453236153,0.968406514631309,9.7,11.5768107081678,0.00369153919628313,0.0004217233973813,1,0.745186954846359,0.973027169289649,0.972699271624127,0.982546593701788,0.906482435219639,0.976674452878878,0.97414852150638,0.973419154228514,0.916113740748802,0.982398133792959,0.952432474145138,0.94600156829656,0.984618930448582,0.77156074536808,0.983383218748775,0.964340895481989,0.952032005367817,0.893518712379188,0.967798896593623,1.41801809311251e-06,2.92409909157649e-05,5.02198779866511e-06,2.9871936213858e-06,3.8679964247164e-05,1.07540763769427e-06,2.12875748080348e-06,9.44783818849366e-05,2.51762453440809e-06,3.22661611048116e-06,1.19746487763067e-06,0.0100334007447022,4.03591333393851e-06,3.73147191227277e-06,1.42100263640756e-05,1.23801987294139e-06,4.79995253439796e-06,7.90029631336283e-07,1.7937383542984e-06,6.12680866621102e-06,4.01460774185896e-06,1.45569196486985e-05,1.08565316827569e-06,2.51709963091065e-07,8.55155108289865e-06,1.16602880691004e-06,4.28738437848561e-05,6.9122335692548e-06,0.000226257459305336,8.81895295684878e-07,1.97492408746583e-06,5.05414334794403e-06,7.49944579584212e-07,1.47988009149532e-05,3.39432335340747e-06,3.61281841999269e-06,3.65251735117194e-06,5.860833156003e-07,3.76608202582141e-06,5.68942141831569e-06,6.47192926829931e-06,7.75558745232518e-06,9.41670699557356e-06,1.80885725026543e-05,1.64207474874249e-06,0.000173705559317495,3.20528045214077e-06,1.1928823770684e-05,5.34539300441924e-06,1.50867144123439e-06,2.91152816232008e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17338555387112e-06,7.3218987363404e-06,1.40101436139901e-06,1.98570626192225e-06,8.46765209284389e-06,8.06723678851633e-07,1.73732117298054e-06,9.7764697152734e-07,1.84654932859503e-05,5.08531832784546e-05,3.46997865925016e-06,8.96908093483499e-05,1.11829949973913e-06,1.08149570974585e-05,3.43571006014136e-06,1.03814461333963e-06,7.00237211891162e-06,-3131.10654000564,0
0.194736842105263,1,0.335635286133137,0.0952326958835538,0.890806733591687,9.7,2.01086064476391,0.426677582920762,0.000708879140898876,1,2.04579663891934,0.980925182424942,0.973246349135589,0.948952502641599,0.918934071210352,0.938605946043837,0.990004879612911,0.972446920467083,0.908836383546054,0.949150841486921,0.973766426253583,0.855498470191924,0.97605070663675,0.713751709250772,0.97108460101034,0.986109512101419,0.970751438292692,0.96216868359609,0.989757338843566,2.25781669984076e-06,2.14809967603727e-05,2.29237535455666e-06,2.98296917238828e-06,6.0141582555692e-05,1.70747582023423e-06,4.02008687102164e-06,8.11150386473128e-05,6.98861528886992e-06,1.69406655742666e-06,1.46371071090497e-06,0.0172298096710145,1.15131727505821e-06,3.01215555777786e-06,1.97000758523591e-05,2.24008517186649e-06,9.12896006653025e-06,6.65458589391965e-07,3.41898010003252e-06,7.04256196794031e-06,9.41429040512676e-06,2.22239669427082e-05,6.95407698540837e-07,2.92505580056958e-07,2.40099178379281e-06,1.38774224615425e-06,5.75077771880458e-05,5.21243492494931e-06,0.000152068572181548,9.11483966131454e-07,9.21608648661365e-06,4.21367769827152e-06,2.80744077276048e-06,1.13496992572518e-05,2.03086584030935e-06,1.85031361697509e-06,5.03901087461565e-06,1.86954093623953e-06,1.30120119765438e-05,1.39285901094132e-06,4.21583805684131e-06,5.84462281616536e-06,2.83869869929498e-06,2.95936892267098e-05,2.77112423250327e-06,0.000226443033878111,4.08524802570063e-06,8.13280343399362e-06,3.93773233272026e-06,3.10610428063878e-06,5.72392789193179e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58114952442014e-07,1.20822085172364e-05,3.10967483396791e-06,1.20361531937021e-06,1.48312859779471e-06,9.03119885436913e-07,1.07737691025793e-06,1.28066575734898e-06,1.81482036274555e-05,9.22294959371723e-05,3.83735619848237e-06,0.000192221986724189,8.43007845755171e-07,1.15872393426357e-05,5.57612859553411e-06,2.50466598907805e-06,1.35282015682318e-05,-3555.24136807483,0
0.163157894736842,1,0.201599989767183,0.0944613588114,0.90811784900244,9.7,2.17378642640465,0.438213104096352,0.00137255112228582,1,8.25212137246493,0.983673353887829,0.984032415577323,0.965075082544998,0.89840617724997,0.919400243989374,0.969615671265688,0.954346080334121,0.980933645231638,0.988380080155559,0.967889435793683,0.930327345641208,0.982467893021085,0.705863990876038,0.941136419483683,0.992411693812504,0.931522027630729,0.924861036907606,0.986159060783366,3.35543402048993e-06,2.42880836612653e-05,2.01627516329678e-06,2.45554398040993e-06,3.41362986936478e-05,2.10313031693418e-06,4.68328681515484e-06,2.0343299036381e-05,5.26965047923212e-06,4.84632055291976e-06,1.70214652089125e-06,0.0234595960274685,3.24253694558319e-06,1.14659889490787e-06,1.66796826247725e-05,9.52324722515679e-07,2.75519979810763e-06,1.09216980438147e-06,2.41806024666693e-06,8.9436168086732e-06,4.56957874346868e-06,2.57698898687018e-05,7.80809478884091e-07,4.78160420602428e-07,3.40529871581695e-06,2.52473487023065e-06,6.03139391140482e-05,3.41728092231217e-06,5.92421683416766e-05,1.68341818407256e-06,3.62527714686245e-06,3.3601715619041e-06,1.41190515282086e-06,1.18270062514012e-05,2.96172757645146e-06,2.47517568683671e-06,4.61296134242422e-06,3.01494256513313e-06,7.99463308893218e-06,9.1693184601175e-06,4.79309930005064e-06,6.07921696042381e-06,4.19989764394209e-06,2.89022486375804e-05,2.24854204814945e-06,0.000624336079080162,1.13796039452775e-06,1.01920826584707e-05,3.91858779444196e-06,3.63478901371801e-06,1.00014930685918e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81570638335702e-07,1.29297195678883e-05,4.55050583318787e-06,1.04840480987579e-06,2.21633601247881e-06,7.2362625738687e-07,1.83108581181574e-06,7.06717571853248e-07,5.11454669100964e-05,7.12222735967004e-05,1.75241717938077e-06,9.22417138500468e-05,8.5819125133341e-07,1.66765313059441e-05,1.91103993149174e-06,3.53872951842791e-06,2.36905176503595e-05,-1719.21671448842,0
0.163157894736842,1,0.329927443097822,0.108167636389751,0.974917931919281,9.7,2.03353486683782,0.381955438012783,0.0015080583996331,1,4.46383063350562,0.928161443420987,0.946558422935205,0.958743402169483,0.925348949140333,0.941804572152808,0.989890402790173,0.985580560062163,0.96678651916077,0.964455349244564,0.98681557826808,0.913177850285721,0.973362862851743,0.909641501845048,0.963250917726918,0.98481796759754,0.974257194925515,0.937282853104643,0.959472143939819,2.77412577226233e-06,1.95650698516473e-05,2.81229715952174e-06,4.59331329057016e-06,1.82341970755194e-05,2.46335410192e-06,8.52834129081576e-06,6.14911434952228e-05,5.47845167627821e-06,1.98751505152431e-06,9.31401137060655e-07,0.0190183442040617,3.07339370775824e-06,1.99825614791378e-06,1.32481330835266e-05,2.55387987736485e-06,9.40869597183355e-06,9.38727098754074e-07,3.85620457121914e-06,4.04254855624504e-06,3.5188888863334e-06,3.3612931846971e-05,5.25340300390339e-07,6.28912070381124e-07,6.12111396361187e-06,1.51531804998156e-06,4.58814958426498e-05,3.43490299637185e-06,9.81310473246356e-05,1.64056402633029e-06,4.33791150666153e-06,1.68052483724842e-06,1.83750117384496e-06,6.96967790671882e-06,2.13666324417753e-06,1.38737407037013e-06,5.30250019664334e-06,1.65856218084933e-06,1.03328967559764e-05,2.58060536009684e-06,3.88173914154947e-06,3.17441365380095e-06,6.87048308654669e-06,1.11293102742629e-05,3.78072429029384e-06,0.000356033114984236,3.88885845013903e-06,8.76427522661008e-06,3.50349906121006e-06,2.53287296927427e-06,9.56725464009391e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00733133128032e-07,1.38578542368617e-05,2.94966332398764e-06,3.60554672282199e-06,4.89236374044413e-06,2.49390407653292e-07,5.66225924314367e-06,4.47633376768504e-07,2.68840968415373e-05,8.7592361373825e-05,2.20322951948272e-06,0.000148999331747864,1.94266400073884e-06,1.68130101031666e-05,6.49389719987593e-06,2.11171999404616e-06,2.22460406736357e-05,-1710.83319103957,0
0.163157894736842,1,0.335990972506062,0.122338381058936,0.838837274760117,9.7,2.34792123208134,0.358689329559202,0.00175557167099882,1,4.61717240225271,0.936843812647299,0.961928954126603,0.961854957846677,0.876040766065728,0.95875032492082,0.967791466140861,0.980676666349007,0.957522224587976,0.975961364754557,0.951227399067773,0.914435685902336,0.987332651202665,0.809785994400934,0.976815216569124,0.991080525666357,0.974947011939131,0.89071470734072,0.98943236797127,2.89698876728409e-06,1.44126268304548e-05,4.67226152162073e-06,2.14983962329623e-06,5.93481604606813e-05,2.2258200058333e-06,6.95373913541919e-06,4.34146445843733e-05,7.61081692250031e-06,5.49307067031237e-06,9.56827318604969e-07,0.0121601037254955,7.6837486826908e-07,1.64423552595377e-06,1.33724206643116e-05,1.62233994586434e-06,1.41673598026388e-06,3.04646984371472e-07,1.62444745378937e-06,7.5461121663402e-06,6.9230834494737e-06,2.18739154868832e-05,9.14738648072313e-07,4.99969999627872e-07,3.6328036462582e-06,1.01217389716403e-06,5.9854624549733e-05,3.62027609872081e-06,0.000145001093805506,5.52199600033268e-07,3.85580670159782e-06,4.05987145776056e-06,2.53468127999486e-06,1.25088622020195e-05,2.33982229635516e-06,6.87799104607628e-07,4.39712795666858e-06,1.60130497994746e-06,1.09902164071487e-05,3.35722977779366e-06,4.02619048038656e-06,7.93732741559777e-06,5.12236279718536e-06,1.10909531496609e-05,4.47370146538974e-06,0.000457425910564041,4.01468202875152e-06,1.10986809981809e-05,4.99200378429756e-06,2.37074099710481e-06,5.75732318735063e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67875575289297e-07,4.85285159236456e-06,4.14416767602179e-06,1.66002866696601e-06,1.17994347769337e-05,4.21951796152103e-07,2.40663605986474e-06,6.00194730106856e-07,2.25301755754408e-05,6.31524573553071e-05,1.96927983850054e-06,0.000111510356365576,5.29364758850036e-07,1.79809217304454e-05,5.84707442379111e-06,1.5410944281844e-06,1.04043466630977e-05,-2342.22837897186,0
0.115789473684211,1,0.335568364107746,0.0861498711771483,0.988648377082727,9.7,2.441300522657,0.333439787759874,0.00388688353401193,1,3.43905765486329,0.972450697748399,0.961296768408802,0.970768984753812,0.944200042549162,0.954484266172993,0.989278146594653,0.985802795521977,0.96305614914322,0.956377318171653,0.981737346255596,0.901368173380426,0.970615947048115,0.886896690752401,0.96845368025986,0.980589108160471,0.961537565875984,0.929720244520483,0.962522882096246,2.4424384184147e-06,1.84637208578637e-05,2.48808413289114e-06,4.07446572739104e-06,2.29251664104948e-05,1.96232668124475e-06,6.68690098876105e-06,5.74463294226978e-05,9.21574364561914e-06,1.63871810730596e-06,1.02928029059229e-06,0.0174050125222424,2.15022708272848e-06,1.7088602010577e-06,8.32572448955249e-06,2.71806797961864e-06,6.06373572955471e-06,1.16029954595222e-06,4.97701619660503e-06,4.81512926715753e-06,2.67419568907295e-06,3.10308162858821e-05,4.14360589574519e-07,8.95673984331057e-07,6.50248641267669e-06,2.49910296656442e-06,2.73885822410149e-05,3.82812014758956e-06,0.000108872442585227,1.23659772743992e-06,5.58916573053264e-06,1.50469837425565e-06,1.73441808130487e-06,7.73770393843575e-06,1.69984545685422e-06,1.59375368640728e-06,5.15991518567172e-06,2.08516113379342e-06,1.32551682251495e-05,2.05345058692896e-06,3.15273698482295e-06,2.90972647570827e-06,4.74614362573397e-06,1.0682904881071e-05,4.23131045284197e-06,0.000438203334293431,4.04689867222204e-06,8.02137046767365e-06,3.12824238224693e-06,2.37452105594864e-06,6.29125139757852e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50027597271483e-07,1.15053912543344e-05,3.16167868566083e-06,3.73033600728694e-06,4.29107629463766e-06,3.73207843906124e-07,4.04219515108405e-06,4.39638682359308e-07,3.38537057889927e-05,7.95059780776206e-05,2.54231429240505e-06,0.000156016209882784,2.42781409326495e-06,1.90701777023511e-05,6.85009170860478e-06,2.19697455996873e-06,1.37471901832543e-05,-1741.5806245863,0
0.163157894736842,1,0.327241928938261,0.0889412816778962,0.906908468235519,9.7,1.84607372040876,0.401155032380877,0.00123995089173663,1,2.47035632833414,0.995866347946454,0.976754553429697,0.9712168775853,0.944785517124319,0.93613729144043,0.985572057878684,0.962672809824494,0.938659896179425,0.953444290130741,0.976134262443775,0.952508722868201,0.968158870096388,0.639100358712102,0.959385545134835,0.981296061848646,0.95898655527082,0.94973425733536,0.970972380206707,1.32319724032186e-06,1.88534304903157e-05,3.66483431129632e-06,4.01207597815942e-06,2.2939519592846e-05,9.47203237268274e-07,2.89866631725722e-06,7.72735295077018e-05,2.13293076694042e-06,2.93494693771419e-06,3.30805905264647e-07,0.0201103474947739,3.41738986174791e-06,2.40832013453685e-06,1.81909646641922e-05,1.07231193458191e-06,6.51657379555781e-06,8.96644265037826e-07,5.11250178579734e-06,4.54332652941156e-06,2.80375241330215e-06,1.85959688177803e-05,6.28446636016779e-07,8.84937210468798e-07,7.7541179361322e-06,1.5390985656187e-06,4.33869307502485e-05,1.85018794009019e-06,7.76267565698702e-05,1.41364291427524e-06,7.29214520702739e-06,7.38442690462943e-06,8.89413841384777e-07,1.44809101573726e-05,1.45842413459733e-06,1.63459591164203e-06,8.38979723485839e-06,3.31826346832778e-06,1.14266698609477e-05,6.84323099853752e-06,2.48841521296484e-06,4.3842688095819e-06,1.43107321828883e-05,2.41326081547749e-05,2.32070357530178e-06,0.000189974093367975,1.75346372909193e-06,7.09832508517325e-06,2.73699764334713e-06,3.16215124261882e-06,1.1445703589266e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.49863348199953e-07,9.96015850930105e-06,1.844313570291e-06,2.89290660941561e-06,6.50675014444888e-06,1.11041379565048e-06,6.92973753909881e-06,1.283279341774e-06,3.12643572331654e-05,9.71029571290466e-05,3.45311679826678e-06,6.25915607269598e-05,1.64449758429946e-06,1.86301820112569e-05,4.70088538217452e-06,2.3196186320284e-06,2.47128974490067e-05,-2327.95461649347,0
