"sigma","alpha","gamma","psi","g","R0IN","qua","quawh","qualow","rho","kappa","omega","S1_0","S2_0","S3_0","S4_0","S5_0","S6_0","S7_0","S8_0","S9_0","S10_0","S11_0","S12_0","S13_0","S14_0","S15_0","S16_0","S17_0","E1_0","E2_0","E3_0","E4_0","E5_0","E6_0","E7_0","E8_0","E9_0","E10_0","E11_0","E12_0","E13_0","E14_0","E15_0","E16_0","E17_0","I1_0","I2_0","I3_0","I4_0","I5_0","I6_0","I7_0","I8_0","I9_0","I10_0","I11_0","I12_0","I13_0","I14_0","I15_0","I16_0","I17_0","R1_0","R2_0","R3_0","R4_0","R5_0","R6_0","R7_0","R8_0","R9_0","R10_0","R11_0","R12_0","R13_0","R14_0","R15_0","R16_0","R17_0","J1_0","J2_0","J3_0","J4_0","J5_0","J6_0","J7_0","J8_0","J9_0","J10_0","J11_0","J12_0","J13_0","J14_0","J15_0","J16_0","J17_0","P1_0","P2_0","P3_0","P4_0","P5_0","P6_0","P7_0","P8_0","P9_0","P10_0","P11_0","P12_0","P13_0","P14_0","P15_0","P16_0","P17_0","loglik","loglik.se"
0.128947368421053,1,0.318350141051055,0.891347526445807,9.7,1.5232732698315,0.503392186698579,0.271234336533915,0.000211283554022969,1,0.490226536019556,0.998035067158693,0.949979633120992,0.975708084562401,0.935038574543096,0.95016780494981,0.976278841604346,0.992879420188383,0.926724938384649,0.974446478644466,0.96681141231775,0.908661509749916,0.974490451673582,0.892708587382511,0.95139718039908,0.972558394157652,0.966564572041364,0.9304107388861,0.982901890351922,9.09913601208985e-07,1.44780546390013e-05,2.11297821391233e-06,2.0897790755208e-06,4.39832404724669e-05,5.75219709581189e-07,6.66446832364475e-06,9.81389040274298e-05,7.76044694017762e-06,6.65943608341473e-06,1.42198888086856e-06,0.0229466170273574,1.5346996200819e-06,2.22479597389743e-06,1.32806772334222e-05,1.70586887395253e-06,3.8876387020683e-06,9.04236462601743e-07,5.07229581212779e-06,1.00955917372666e-05,4.24902726609957e-06,1.18581069226167e-05,6.55459313456518e-07,5.79488642961047e-07,4.43965876505107e-06,2.28004520214756e-06,3.81172327074179e-05,3.01781826721484e-06,0.000158838571923997,2.20254591715553e-06,3.06116702640075e-06,6.49815087092184e-06,2.82400965626633e-06,1.35616465000607e-05,3.87037482949567e-06,1.12637797756385e-06,5.87838199889918e-06,1.83307190049847e-06,4.37503124958577e-06,4.59180707186027e-06,3.29103937429282e-06,5.98724181235644e-06,9.67975898332771e-06,1.75590778346643e-05,3.18224994818328e-06,0.000164169721139143,4.43022136878669e-06,1.0095869489084e-05,3.40855051973609e-06,4.32392970376258e-06,7.33011483315339e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05362166567285e-07,9.74755993154055e-06,1.05255255235836e-06,2.8233717559245e-06,2.98153960109778e-06,2.3464618883661e-07,1.05518353849423e-06,8.23901354565129e-07,2.14912353184087e-05,7.46502162859935e-05,3.31824024343639e-06,7.88770799504284e-05,5.49537234161013e-07,1.26093044977568e-05,5.41929553147573e-06,4.36513452019224e-06,1.65701735947702e-05,-1693.87701252554,0
0.05,1,0.938832133755086,0.964778232472782,9.7,2.3312815541202,0.44511409280717,0.215004080319907,0.000418309632834928,1,3.56185128546766,0.9780192356061,0.963851598377689,0.967603585346788,0.973300440774961,0.98030889695619,0.992833836370567,0.967017870488203,0.97491106324765,0.966812906286596,0.933647974303101,0.939918929667523,0.980332101072251,0.69836677815457,0.965338426973675,0.987866948928708,0.953210378331338,0.969484133150033,0.955580757768126,1.9250506849554e-06,2.34189595914601e-05,2.93675750636687e-06,3.5180573369334e-06,5.5515525697095e-05,1.59004782785644e-06,1.66481832603363e-06,4.52269429004483e-05,3.54518867296076e-06,4.33426769511392e-06,5.85582290643242e-07,0.0212843566372709,4.38862020953421e-06,1.05504922849668e-06,1.41034077501779e-05,7.0306505515533e-07,9.56179201798793e-06,7.31597914757947e-07,3.00981913921204e-06,4.89250015983523e-06,8.67963318828362e-06,1.5925456070755e-05,3.00154627328954e-07,1.41399294258875e-06,2.45280038668838e-06,1.92382121180666e-06,2.96856802228052e-05,6.47507667594935e-06,0.000217749037423639,9.65138787844931e-07,5.9902589984185e-06,2.44657121361661e-06,1.60104925820965e-06,8.44786288459294e-06,2.41909303821491e-06,3.06242625072049e-06,2.56397374543289e-06,8.77885564023724e-07,1.17656555052731e-05,1.13982497122145e-05,1.41828227925948e-06,2.12656005932888e-06,5.07755941096691e-06,2.46692567012678e-05,1.76526063250592e-06,0.000409746188645195,3.13912526675986e-06,4.19010425762382e-06,1.13947326702683e-06,1.97910844992731e-06,4.97811844681659e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13139987589597e-07,1.32480604719826e-05,2.24430256838229e-06,4.07445559199621e-06,1.03602394176105e-05,5.45021219905924e-07,3.58985442559333e-06,4.32542327730422e-07,2.41288662667479e-05,6.95900673583854e-05,5.5917585729826e-07,0.000130281235206835,2.31984888687926e-06,1.8988488536235e-05,3.73008499957865e-06,2.09636729020132e-06,4.86269788699059e-06,-3557.07676046808,0
0.113157894736842,1,0.332158524705903,0.864691009431889,9.7,2.00910372774553,0.446034707955993,0.23027666460507,0.000468720286476542,1,1.66376836875911,0.945594248781283,0.968776283227031,0.963945408695088,0.97325929756307,0.984461226498377,0.992142647516383,0.974068091505472,0.973367246653605,0.959303517572512,0.937245143243068,0.941389400965882,0.983221132233881,0.716790923464085,0.969319173663952,0.988486536447282,0.95123753509946,0.964646303540524,0.968190182163983,2.38803357941795e-06,3.3436137971368e-05,3.8185713966501e-06,3.61171440014948e-06,6.55648280569809e-05,1.180658759431e-06,1.34185397978618e-06,7.38699249339962e-05,4.44875524368205e-06,3.02698341380415e-06,5.85649937488064e-07,0.0149138077952294,3.97395848591341e-06,8.9145139501142e-07,1.86094969939912e-05,5.6345660833748e-07,8.14940918188481e-06,6.0736357080869e-07,2.35423816662425e-06,5.32071729859218e-06,5.76274348936082e-06,2.18695549328594e-05,3.99851535183167e-07,1.04373010309806e-06,2.28320171375454e-06,2.12317895872959e-06,2.49750493370262e-05,7.6390943333088e-06,0.000198416644644087,8.96814559107012e-07,5.16461301567994e-06,2.66892713207589e-06,1.80117090957782e-06,8.81973821176298e-06,2.50666240241671e-06,3.21639205221768e-06,2.31117372510141e-06,8.7237935395677e-07,1.18322458324128e-05,9.87838291556909e-06,1.90713947937719e-06,3.05367862858669e-06,3.13709690235992e-06,3.47051546504117e-05,1.9494132709962e-06,0.000407586162385798,2.76301649741854e-06,3.86837654066972e-06,1.44088195256487e-06,2.12540841791342e-06,4.87817005741536e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43712825306494e-07,1.39328949123764e-05,1.76660607442248e-06,2.98081789278674e-06,8.45780365352871e-06,7.15275539246831e-07,3.23011840539829e-06,5.98460250491245e-07,1.56886521246224e-05,8.78218475146992e-05,5.71522883772442e-07,0.000125638803153388,2.13356464024057e-06,1.63991708727478e-05,2.41153577467585e-06,2.79416574981877e-06,5.09584957506792e-06,-2310.94377721739,0
0.144736842105263,1,0.333867567159378,0.934792170482032,9.7,1.39136020494495,0.478114509403466,0.262325378435981,0.000215182784165027,1,0.363624931589014,0.966147796764152,0.983092127904996,0.965064778079147,0.955293714749908,0.985283164822851,0.973131962727626,0.966624285599543,0.928502415106927,0.979460921596913,0.929133510414617,0.863835811740908,0.990283800187563,0.716520102121621,0.949308469700132,0.984173978672106,0.975411419826838,0.907057095211853,0.942744080754493,2.14384984921959e-06,2.06524118404309e-05,3.47918343965176e-06,2.14115611694216e-06,4.48179067356161e-05,1.85766092997914e-06,5.70683408016911e-06,0.000110915159182351,8.82055778347688e-06,5.7544036054384e-06,3.73834071954043e-07,0.0198410131909662,1.93839647632578e-06,2.80555230304194e-06,1.83366805556417e-05,1.77895345782806e-06,4.00148288445142e-06,5.92310589553948e-07,2.03216117833733e-06,7.72905062133616e-06,3.6863207040727e-06,2.07462517162804e-05,6.57045631807507e-07,1.11989273346901e-06,4.02482546263499e-06,1.96317631877163e-06,3.49536586735468e-05,2.23172707176797e-06,7.07391832497114e-05,8.36814633310001e-07,2.22049380866582e-06,7.43195253948443e-06,2.72044921203857e-06,9.42192773076252e-06,1.62294418077668e-06,2.97857893132699e-06,2.43516586615129e-06,1.51660584147757e-06,8.41689177272351e-06,2.25634076589897e-06,3.34729025567937e-06,4.06433334732703e-06,2.98649757880937e-06,3.69022253936089e-05,1.7476759748741e-06,0.000151696161617431,3.80420318359971e-06,1.24330879270811e-05,1.17309549624823e-06,1.92393462401792e-06,6.17582986651881e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10930863924256e-07,3.96982709126261e-06,3.80880037178973e-06,3.6442489176282e-06,8.04122564060572e-06,7.6412403104692e-07,5.33979432230336e-06,6.82913241340812e-07,5.07038370310243e-05,6.15843775368979e-05,3.40578390362879e-06,0.000123002999586364,1.46974444823983e-06,2.40465072993957e-05,4.08486350466195e-06,2.56646017275099e-06,1.96958685982318e-05,-2310.49701284225,0
0.0815789473684211,1,0.493878303938806,0.897735335563293,9.7,1.99494801509728,0.480609855576217,0.245012262550488,0.000317918128006266,1,2.41731667479506,0.984632670523969,0.954151742421757,0.970981953997128,0.967047504700268,0.962945489397455,0.967573100036542,0.982775444301087,0.963598550607022,0.971789570472844,0.954896488498411,0.924978339045193,0.981880556822927,0.840557125916184,0.95706306827987,0.975352645798868,0.951174206692585,0.936674196895991,0.975212118424498,1.05468671212348e-06,1.92490133364664e-05,3.53785846331392e-06,2.0755611989071e-06,3.23226951112231e-05,6.88821742655195e-07,1.84180561039401e-06,4.27805746095685e-05,2.4398166267947e-06,4.41555826680349e-06,9.42080195229737e-07,0.0187129780676169,4.02780609660166e-06,1.04994373710961e-06,1.64608319181276e-05,5.23317404427339e-07,2.47292447299244e-06,4.93098158651216e-07,1.53189724596029e-06,1.39514997784818e-05,3.40687219827373e-06,1.02912807884738e-05,6.32407001788883e-07,9.28974367698445e-07,6.96123199386139e-06,1.85039325478572e-06,3.28376988405606e-05,2.47877315784462e-06,9.78471937632798e-05,5.31177458839625e-07,4.54452030884874e-06,1.46192859758652e-06,1.43210193271234e-06,1.18541982721468e-05,1.112974715091e-06,1.11788669193664e-06,2.29097448049119e-06,6.17395417589433e-07,4.2456688457258e-06,5.55183029353776e-06,2.83503074073443e-06,2.91276047564954e-06,6.95627025869367e-06,1.59783076041924e-05,3.06707746731803e-06,0.000445016059075821,2.03289265442582e-06,9.39788041493437e-06,1.97157690802913e-06,2.92359935610268e-06,1.16320659590517e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19167004858304e-06,4.09812362462933e-06,2.27872087194621e-06,2.59877962081043e-06,5.89578284900098e-06,4.90561928238419e-07,5.02717669114504e-06,8.31654013001361e-07,2.58124333098579e-05,7.13507480466912e-05,8.06230409281844e-07,0.000131587762375821,1.64920749467221e-06,1.81953538268381e-05,2.56663769413042e-06,3.83782633781254e-06,2.42241104581911e-05,-1701.21340646721,0
0.160526315789474,1,0.335381003712101,0.905528501177849,9.7,1.76298660629469,0.445554295256509,0.268561344285557,0.000277354578985358,1,0.903356602749856,0.996710949658875,0.951151575750254,0.961272530018957,0.934636575013808,0.938142140900203,0.964979436392143,0.982530926759423,0.943576282528377,0.985533369349224,0.97935148068348,0.943042271206561,0.979148867667662,0.861444385984292,0.981938893326032,0.991412942374264,0.941330150251529,0.891392002796093,0.966551430816872,2.89862567643709e-06,1.58408857308673e-05,2.43079920012026e-06,2.36033921150833e-06,6.75111901645212e-05,2.26309283176125e-06,3.41187648826451e-06,0.000105947781534049,4.69694860732117e-06,5.47077678995545e-06,2.37356164853577e-07,0.0141288956214514,3.83077319967765e-06,3.6097850755593e-06,9.40868137053907e-06,1.13082264455101e-06,4.47523816054106e-06,1.43766047033141e-06,5.4658554053901e-06,7.26810751677627e-06,4.79930389404493e-06,2.73227095072541e-05,3.69854491035819e-07,1.19064502176942e-06,4.79093609206301e-06,7.85326255052778e-07,2.6915896104005e-05,7.75713087471449e-06,0.000154381125698333,1.48654241432397e-06,2.32815364112757e-06,5.77475506462439e-06,1.20340666902186e-06,8.29718196604191e-06,2.83387676752272e-06,1.41406554376199e-06,6.14479128582583e-06,2.00093360230939e-06,9.63610185887115e-06,6.87511355618071e-06,1.57627656151957e-06,4.68606165274603e-06,5.78135294273753e-06,8.7715278926363e-06,2.26411657489801e-06,0.000113675055527665,3.06911185576827e-06,9.8453807866547e-06,2.70508957766165e-06,3.20468273549853e-06,4.63596375353661e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62396910396061e-07,7.26920288768047e-06,2.87015005560512e-06,3.69065350250494e-06,3.36248265913775e-06,3.18960413064062e-07,5.35149557228667e-06,1.00384096910359e-06,3.09872385518019e-05,8.00530313551438e-05,3.94213189798875e-06,0.000129861128915149,1.34067268744036e-06,1.82758722974901e-05,5.61002224811606e-06,1.51632090869679e-06,8.1095421094446e-06,-1703.88316444356,0
0.160526315789474,1,0.305171943484756,0.972339223050457,9.7,1.73718581585895,0.45447919137015,0.254544609505781,0.000336482141470421,1,0.973751141253497,0.928732938967926,0.970334266427778,0.981557294057675,0.850667281844756,0.971411951022026,0.970414667438796,0.963622527081963,0.937731508118819,0.979952704395356,0.961896373982674,0.927362080147937,0.981376294637253,0.728464386106743,0.978256858103668,0.971786830068149,0.9494531215005,0.846525407462891,0.980394268285618,1.86977555277755e-06,3.38074386035553e-05,4.06241167263915e-06,2.36546889425483e-06,2.70291574936971e-05,1.42230951880926e-06,2.1610819398688e-06,0.000113613231481289,4.29090544879861e-06,3.51770531618881e-06,1.3657259534899e-06,0.0136788363043836,4.33230499870066e-06,4.71804482979217e-06,1.32114848612812e-05,1.06972752582364e-06,5.11337638467776e-06,5.91362971302706e-07,1.97059193888167e-06,9.64982297928593e-06,4.55914185086456e-06,1.69017851788638e-05,7.14344622118945e-07,3.08281799474929e-07,1.15524762809432e-05,1.47243708398714e-06,5.21518329684223e-05,5.62029819820798e-06,0.000146450309874405,1.01481507746406e-06,2.08712267433171e-06,4.10315651367202e-06,7.49807146785495e-07,1.16823464263323e-05,3.7647359584271e-06,2.80060748924208e-06,3.41222890536921e-06,4.76015753862363e-07,3.10469347806573e-06,6.97435221392287e-06,5.66697374173766e-06,6.66723567563858e-06,1.02011809427925e-05,1.69802586117383e-05,2.088257580807e-06,0.000214490056662307,3.16594902990882e-06,1.34174353592604e-05,5.70843576891055e-06,1.49398831342098e-06,4.66089363195801e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34288163973328e-07,5.17330530046822e-06,1.35554202213871e-06,2.04738111204358e-06,9.14363832683573e-06,1.0863398381209e-06,2.83198826869272e-06,8.18971589824914e-07,2.04108567839648e-05,4.20961830997178e-05,4.78608328720619e-06,6.58908581206374e-05,1.59250140913943e-06,1.16652837448136e-05,3.62524569080832e-06,1.2843118520188e-06,5.35325103370708e-06,-1697.71174415847,0
0.144736842105263,1,0.332570842612668,0.916125476936998,9.7,1.66264201943883,0.46215570017263,0.252709024450718,0.000284116294645922,1,3.85065740518075,0.997222596716148,0.959460386026287,0.970837288198676,0.946281035713962,0.942560351648858,0.96713854394063,0.976828715941697,0.934708789306011,0.985746341017688,0.987118019271935,0.954677269028745,0.978540445434877,0.826907962311276,0.9773375326824,0.987939296288138,0.948396579844762,0.919998846647581,0.956714856218454,3.14440353228415e-06,1.48782716728524e-05,3.18276908154046e-06,2.30148414519019e-06,3.58761064644119e-05,2.13778610720868e-06,2.98268969756123e-06,0.000101022134772624,3.86947410016257e-06,6.59064096035026e-06,3.16480838966358e-07,0.0186166297088124,3.0843432903522e-06,2.74070862144262e-06,1.02912220550718e-05,1.12720705654071e-06,5.37878907385141e-06,8.4833767434148e-07,5.44664072405632e-06,7.94589643553088e-06,5.96401319474858e-06,3.03182277270396e-05,4.21099251695993e-07,9.27158848557114e-07,4.63232923613253e-06,8.24467064006055e-07,2.90759709639852e-05,6.01173062930425e-06,0.000146210050954225,1.61412037161115e-06,3.70123602553834e-06,5.92861534194088e-06,1.62297593417944e-06,9.84330478842722e-06,1.6272036871361e-06,1.80257495548555e-06,6.34172489674478e-06,3.4643274859818e-06,1.01359084708989e-05,9.14572143639131e-06,1.16377236936371e-06,3.71161478375848e-06,4.66354237491483e-06,1.17009943020378e-05,2.39335340493828e-06,0.000165559151769667,3.18160805210998e-06,1.04114612331276e-05,2.76715105790148e-06,3.13804951860695e-06,5.66973127106122e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69032461346866e-07,7.01904096625583e-06,2.44146760135687e-06,3.96270828236438e-06,4.79748474445606e-06,3.00812891439662e-07,5.05419366111841e-06,1.04037298790304e-06,2.81630472068765e-05,6.35107754389134e-05,3.63148480883798e-06,0.00014464668194051,1.01414344521382e-06,1.6668166008056e-05,4.82940770101277e-06,1.79440737592814e-06,9.46413245943939e-06,-2300.08353095804,0
0.144736842105263,1,0.247884661030292,0.833466037189453,9.7,1.52741960835383,0.482417915597226,0.252271821318925,0.000277623157705195,1,0.600815881754061,0.978893281421266,0.974492839114547,0.970938638506332,0.929063243197048,0.931077768603779,0.979377617674267,0.975348711290992,0.957968554097453,0.990296112445951,0.975683982074521,0.893463617680533,0.976773917598873,0.789671752973494,0.967868341333193,0.973765909230528,0.965558141854529,0.877701814030974,0.96473817190868,5.87383457447504e-07,1.8537010062675e-05,2.54901735391277e-06,3.52686937581391e-06,5.2466870692342e-05,1.10030447756672e-06,6.73538253823238e-06,2.5698836668024e-05,7.92995899761049e-06,7.17837808556811e-06,8.26974097100108e-07,0.0263147101330952,5.89427752666878e-07,2.1913305114867e-06,1.69142844104835e-05,2.16532781495733e-06,1.39134911737315e-06,6.52244792682227e-07,2.92854828076095e-06,7.47929094896348e-06,4.97985100236374e-06,1.6974567282668e-05,4.78867308718083e-07,9.24995802441226e-07,1.06848150146893e-05,1.51247670841447e-06,4.10308732545161e-05,3.94001595501152e-06,0.00017687373262627,2.04670531418327e-06,3.86042127905776e-06,2.57922474271169e-06,1.3600789049173e-06,1.57637524095783e-05,1.57489176751959e-06,1.99190504662288e-06,8.16771157759279e-06,2.08479299272405e-06,3.56528813832914e-06,5.37362523451496e-06,2.17007717107693e-06,1.83543950604797e-06,9.32462775750091e-06,2.62381115758671e-05,2.66243104828204e-06,0.000522039159158959,2.21823003373995e-06,7.38788890027628e-06,2.72002144494625e-06,4.21706824066443e-06,5.40940778743808e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54907464466447e-07,9.71055192335522e-06,2.31130581992314e-06,2.64742046652392e-06,6.06041343669094e-06,9.29349681531467e-07,6.752002736208e-06,6.11534372833078e-07,1.83014439181636e-05,6.03462012650373e-05,2.47787632463138e-06,7.67316726278209e-05,1.856902714374e-06,2.64031795410328e-05,5.59390382368667e-06,1.04378928679203e-06,1.34503143580064e-05,-1691.91288511737,0
0.0657894736842105,1,0.452188068676055,0.921753691425836,9.7,1.87831260489348,0.516191615005115,0.245839670146903,0.000261868238289021,1,2.55993741526633,0.972685581238335,0.959062257108149,0.976461460742616,0.925987899264632,0.940235481322225,0.989962456713785,0.98896202092703,0.956317573509586,0.957002889273532,0.988210872385483,0.899205707823449,0.969124519693194,0.899432497166846,0.965286025113835,0.983175626824604,0.97319075430587,0.934963693746827,0.957021421675174,3.46601796428605e-06,2.01334608530666e-05,3.23735390065969e-06,4.9710267937938e-06,1.83745230632454e-05,1.97563601645024e-06,6.86791221312884e-06,8.09298630485006e-05,6.44183770347285e-06,1.67065631775801e-06,8.65214135378002e-07,0.0321216635930348,2.08548847938549e-06,2.21799462191424e-06,1.01862193761277e-05,2.17728192619039e-06,8.04973802536021e-06,1.38652322689296e-06,4.72162204345306e-06,4.07532104324731e-06,2.18678314267689e-06,2.59895669471835e-05,8.10425183393135e-07,6.38806995560568e-07,4.54680787789908e-06,1.79310868446386e-06,3.76800324324178e-05,4.00991030256419e-06,0.00012701184731729,1.52453576067177e-06,5.30055412003185e-06,1.35484259595668e-06,2.08363727077001e-06,6.15507058861799e-06,1.77488700029923e-06,1.80336392930713e-06,7.71813705331308e-06,1.7430822522695e-06,1.46935753050262e-05,2.35184100462007e-06,3.10075492743165e-06,2.99587497735763e-06,4.86105806369141e-06,1.17231793282939e-05,3.04358684572015e-06,0.000492551402622583,4.16728717198236e-06,7.67904772830563e-06,3.35669601621459e-06,3.35770077366253e-06,7.10971445837081e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5192400467997e-07,1.36237579031025e-05,2.98538271176404e-06,4.77014411958352e-06,5.36978004343544e-06,2.8229888880714e-07,6.33264107019659e-06,2.89023309489839e-07,3.8501808678061e-05,9.34571554444566e-05,2.05072998278766e-06,0.000118530981120929,2.28937229914388e-06,2.18698564420349e-05,5.47098687567694e-06,2.69219310781379e-06,1.86762083562636e-05,-1709.56158610267,0
0.128947368421053,1,0.328886358850359,0.967970199893966,9.7,1.60558624023485,0.48656864912165,0.280300440431632,0.000199288835681893,1,1.25175292269981,0.953391983837366,0.97932304732794,0.984978868644796,0.868539060767857,0.973641453120005,0.979208946918662,0.957879747753544,0.957533959137372,0.9713876860668,0.954550412517041,0.902324422889073,0.988505248063367,0.670625509144424,0.966963713704362,0.97814483784705,0.955628285112867,0.966860595245657,0.97498748859165,1.69046154701397e-06,2.6795095208404e-05,6.24213912800423e-06,4.67022669843381e-06,1.87879691211627e-05,1.19767306183307e-06,6.44960440852001e-06,6.90528918196889e-05,6.46700209912311e-06,3.20312397631027e-06,1.09767296669092e-06,0.0176011489306727,1.82588558264518e-06,2.51527249997331e-06,1.72364389331114e-05,1.91474165327654e-06,8.13897970311059e-06,6.3806241592424e-07,2.8503568616893e-06,4.95937617055025e-06,2.90873274311349e-06,1.53566236295241e-05,8.67630498775504e-07,5.94519658414833e-07,6.25898680701384e-06,1.49369397423821e-06,5.71117222611105e-05,2.83798217051666e-06,5.55921295025729e-05,9.83343698691561e-07,4.82958111199539e-06,3.81543918220412e-06,2.31144084896428e-06,1.28374097776863e-05,3.58582918220344e-06,2.93598305056341e-06,3.42352541827975e-06,1.39783773652841e-06,1.80141852361532e-05,3.5822908534843e-06,3.53950540573881e-06,7.52789836976204e-06,8.92914765263335e-06,1.76607319775638e-05,1.08610759234426e-06,0.000374975210601264,3.45205957608488e-06,5.34522582995031e-06,6.23311837674244e-06,1.42345059817931e-06,1.03478396618732e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31863835220483e-07,1.68876157398436e-05,9.46769782665624e-07,1.635456195568e-06,8.78843505178256e-06,7.54611894685056e-07,2.13130001600942e-06,5.34118879490462e-07,5.48418121143462e-05,8.77998300474645e-05,2.01483328268062e-06,5.95571419722224e-05,2.53986877790615e-07,1.42415145569882e-05,7.18612702987557e-06,2.79141235336486e-06,1.62460014485366e-05,-2322.18745653049,0
0.113157894736842,1,0.325563918186109,0.931138497908669,9.7,1.84124393116554,0.454367728127751,0.234649697817579,0.000439956902065203,1,2.0717996933783,0.993527154222568,0.956517698149315,0.980480042003659,0.965419255590992,0.967981671611992,0.979577800467217,0.977828900741924,0.941255704062549,0.967759257751244,0.945035427135631,0.858811814894946,0.991647303687541,0.862329619316879,0.975946588691185,0.967251599303275,0.963649460552813,0.95835255817166,0.959245205741769,1.91398945040443e-06,1.80841878871271e-05,3.87577853201536e-06,3.5621048107468e-06,7.14310567860335e-05,1.09006679877823e-06,1.19256297305151e-05,0.000112281275070799,9.89161913617235e-06,2.84503158857443e-06,5.14481231119562e-07,0.0180313666392533,1.70218598948004e-06,3.50036732657183e-06,8.93989258443871e-06,1.76625831271389e-06,8.1218143419633e-06,4.50336276403874e-07,1.06115987670799e-06,9.12785178099104e-06,6.51405509138222e-06,8.72238233943976e-06,2.90134131663314e-07,8.98674523408195e-07,7.129551975072e-06,7.06908065891427e-07,4.84553666764153e-05,5.14775537392577e-06,0.000147739910638595,8.90729922472853e-07,7.09072260863997e-06,5.71867004433519e-06,2.17926026984896e-06,2.201747278309e-05,1.0551697112945e-06,8.50194028450065e-07,1.79083031202471e-06,1.15271606152956e-06,1.38765337029338e-05,4.30039517130153e-06,1.86395920717194e-06,4.62161457299856e-06,8.09446905165258e-06,1.81120997275627e-05,4.04237716644224e-06,0.000305009288902739,2.90649810384665e-06,5.35658737698368e-06,1.70407646137817e-06,3.20008484230871e-06,4.90249195933658e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.80132187367362e-07,1.63359069868129e-05,1.63667908398291e-06,2.68123186788972e-06,7.54893387106989e-06,5.48337753854499e-07,4.42954359559506e-06,1.06591982630256e-06,3.44426146109687e-05,9.69494176294598e-05,2.97999285349282e-06,4.37195026512353e-05,1.45781490911779e-06,2.35319533961144e-05,5.20630818509775e-06,2.17345357898964e-06,1.27666535771193e-05,-1695.41103822263,0
0.113157894736842,1,0.455105109437669,0.811457731780775,9.7,1.94983212128675,0.455324943992075,0.247882181515738,0.000310543595611093,1,13.0448183294526,0.950546341559002,0.952906285326173,0.975703580614182,0.968467395761434,0.953242545074279,0.971604097748809,0.989580062607944,0.973254199491814,0.971849156403865,0.958445319316783,0.930631029608349,0.985879088881985,0.889446714928442,0.952289356800955,0.974102925965731,0.946322259594237,0.9157434501377,0.973459653496521,1.27282153908915e-06,1.40936089727478e-05,3.02301852174898e-06,1.38108206353987e-06,4.09132723426446e-05,1.07641351612304e-06,1.61360805144337e-06,3.90758032991254e-05,2.3352860241645e-06,5.77746099112611e-06,6.57271189861691e-07,0.0171155205177294,3.24009251368495e-06,9.59709000554337e-07,1.28733882880914e-05,4.71223728827712e-07,2.12895062219829e-06,5.93268727027843e-07,1.47942647597596e-06,7.75192392495269e-06,4.17055626908356e-06,8.06628581021242e-06,5.48443606777247e-07,6.66560498071646e-07,4.88856136873046e-06,2.55498387465781e-06,4.04056446990478e-05,2.71898713382896e-06,0.000112485726490653,5.29279160839243e-07,4.78514109361216e-06,2.35127104842407e-06,1.85323245082935e-06,1.39347629027402e-05,1.40834849455149e-06,9.93260547611319e-07,2.48137517030012e-06,5.98909858280868e-07,4.03995573559839e-06,7.53984715937098e-06,1.54246152454648e-06,2.54919814223733e-06,7.98540704800891e-06,1.79450773304819e-05,3.24443628142199e-06,0.000476071345621863,1.46553816252304e-06,1.00156817435742e-05,2.12605575563822e-06,1.91035830658023e-06,9.45548076713935e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5618654279434e-07,6.22325943108505e-06,1.81400519028321e-06,3.05241492356186e-06,6.36768826046574e-06,5.66631328163795e-07,4.15459883624386e-06,7.34715668234171e-07,2.92036892701254e-05,7.41607870697769e-05,9.43593561287173e-07,0.000132141159930336,1.82201953516479e-06,2.13684465617903e-05,3.11575521493573e-06,3.85350031454382e-06,2.03752029192029e-05,-1695.03697799908,0
