"sigma","alpha","gamma","psi","g","R0IN","qua","quawh","qualow","rho","kappa","omega","S1_0","S2_0","S3_0","S4_0","S5_0","S6_0","S7_0","S8_0","S9_0","S10_0","S11_0","S12_0","S13_0","S14_0","S15_0","S16_0","S17_0","E1_0","E2_0","E3_0","E4_0","E5_0","E6_0","E7_0","E8_0","E9_0","E10_0","E11_0","E12_0","E13_0","E14_0","E15_0","E16_0","E17_0","I1_0","I2_0","I3_0","I4_0","I5_0","I6_0","I7_0","I8_0","I9_0","I10_0","I11_0","I12_0","I13_0","I14_0","I15_0","I16_0","I17_0","R1_0","R2_0","R3_0","R4_0","R5_0","R6_0","R7_0","R8_0","R9_0","R10_0","R11_0","R12_0","R13_0","R14_0","R15_0","R16_0","R17_0","J1_0","J2_0","J3_0","J4_0","J5_0","J6_0","J7_0","J8_0","J9_0","J10_0","J11_0","J12_0","J13_0","J14_0","J15_0","J16_0","J17_0","P1_0","P2_0","P3_0","P4_0","P5_0","P6_0","P7_0","P8_0","P9_0","P10_0","P11_0","P12_0","P13_0","P14_0","P15_0","P16_0","P17_0","loglik","loglik.se"
0.05,1,0.888514147766571,0.948038757165447,9.7,2.15397096349509,0.463374397402437,0.220781996707722,0.000364141965740363,1,0.657289153012724,0.926853779814043,0.958040283369561,0.97952187879169,0.971876846373414,0.968202101069254,0.97464505116126,0.980176680489811,0.970210445877248,0.977017524265399,0.941538453215867,0.927541908417095,0.990129591750814,0.849940223121176,0.943044544182091,0.963647429185788,0.964275010885936,0.948998840660214,0.977932079659736,1.2787093497517e-06,1.12951178021428e-05,3.29763667397281e-06,9.96369822760505e-07,2.80388698964612e-05,8.09220697407274e-07,2.32375856352746e-06,1.97205199925923e-05,3.47037146677051e-06,6.24328761752129e-06,9.49910519096292e-07,0.0301694613884806,6.65466826395786e-06,1.53981540751437e-06,1.15851860675249e-05,5.36532793887878e-07,2.96668678654867e-06,4.32050392021434e-07,2.38591986933012e-06,9.02160617051099e-06,5.47204864811709e-06,1.22364886945098e-05,4.56813664793701e-07,7.73099208719683e-07,6.54532292362702e-06,2.50211879389939e-06,4.80751788193841e-05,1.7264073921901e-06,9.04855010501911e-05,5.56352847415311e-07,3.63900850889313e-06,1.56812370171884e-06,1.10653571633993e-06,1.55158884681737e-05,1.36559490844368e-06,6.73739038839468e-07,3.49862099924708e-06,1.11412324926337e-06,8.83338258338361e-06,4.14288302718573e-06,2.85155574878495e-06,2.20375605364164e-06,6.31358489146856e-06,1.28823220869625e-05,6.93287959935495e-06,0.000379293283888837,1.43043201916788e-06,1.11900918301187e-05,3.00564057994138e-06,1.87313017817536e-06,8.88411272115015e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.64877799151842e-07,2.14272591824596e-06,2.89682028586969e-06,2.76691930809818e-06,9.9852365625887e-06,5.46111231541532e-07,3.26726418872978e-06,6.91503309028606e-07,3.66051486945741e-05,5.08029348505541e-05,1.25574242367081e-06,7.8821060556017e-05,8.08381500715225e-07,1.33949449168826e-05,2.82916468023728e-06,4.64767580057676e-06,2.18528164929917e-05,-1725.80232343818,0
0.215789473684211,1,0.334617257024036,0.954691163056614,9.7,1.38323457387815,0.442110029176186,0.292413989091742,0.000155480517051618,1,0.475206319233535,0.985272521523532,0.981485451042938,0.982482014674168,0.896882326710771,0.972803923305978,0.987165461070584,0.959352931620896,0.96173858417461,0.966409036672137,0.943574328708917,0.907381214379979,0.996053539778684,0.719806230438892,0.946820527280925,0.976838136011169,0.971145214015559,0.940258376335615,0.984519221322254,9.56629928239166e-07,3.12898830903405e-05,4.74408953997391e-06,3.77201075794215e-06,2.35996072594095e-05,1.38116947574031e-06,5.73508867792061e-06,4.0101029044473e-05,8.60456094979601e-06,3.99326818758584e-06,1.45314531189757e-06,0.0195390993707184,4.55500470279932e-06,2.58916211317603e-06,1.51098439493409e-05,2.07215548307223e-06,9.5646147122032e-06,6.7165461682365e-07,2.55727902988079e-06,3.55595845985808e-06,4.15509604122221e-06,1.52525038842856e-05,8.32550393347758e-07,6.61051392425964e-07,7.44835784673574e-06,1.82421179672529e-06,5.75177674009575e-05,2.5542086716186e-06,7.08807520203954e-05,7.44876346846777e-07,7.10578283396805e-06,2.30152187827086e-06,1.25398647110767e-06,1.1397477279734e-05,4.63849683806127e-06,1.93754657428069e-06,3.92680855603972e-06,1.36254690141963e-06,2.14705468251743e-05,3.39599837219621e-06,5.02490735615739e-06,5.2819444554575e-06,6.53407919403059e-06,2.13146908826467e-05,2.15046655236896e-06,0.000352454329575529,3.01858069088172e-06,3.63184326509071e-06,5.16688757293233e-06,8.82648415206343e-07,7.80213575405843e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62287184371768e-07,1.2527363466656e-05,1.93772604950008e-06,2.30098289356905e-06,9.12134491684519e-06,8.47587725526185e-07,1.931992236635e-06,4.54037535642241e-07,4.04634312522063e-05,5.68825403171578e-05,1.94775627929854e-06,7.01367080170934e-05,4.98904108485878e-07,1.12350464259431e-05,5.05669987799527e-06,2.93859078992463e-06,2.26153703108034e-05,-1718.20275541326,0
0.121052631578947,1,0.335897287098709,0.93325047343836,9.7,1.71951995637451,0.469862600345931,0.254820177831551,0.00026217643435175,1,0.82313603692092,0.985707285328099,0.937296709427787,0.971608632298059,0.964325592121113,0.968030402018497,0.974024016320895,0.98131659558087,0.974235093952711,0.979287457662262,0.939755597986927,0.932347358511225,0.989976353624042,0.897390965746508,0.946263541626777,0.968759785418961,0.969860548695883,0.921936329658265,0.979842632436458,8.92747505632059e-07,6.65356131218918e-06,3.55157881326552e-06,9.73476265259844e-07,3.62204877805728e-05,1.08356666711076e-06,2.11959582682172e-06,1.71575516887321e-05,3.25934735507722e-06,5.52581552997606e-06,1.28025060853229e-06,0.0209859060024286,4.20753051040351e-06,1.08567297779365e-06,8.99553645032409e-06,6.56478860875584e-07,2.05002279655287e-06,3.9255515596001e-07,2.23494076786241e-06,8.33395513748091e-06,5.18773822625569e-06,1.09953937613891e-05,5.1854905549323e-07,8.21159961039551e-07,7.26697567854175e-06,2.2246725566643e-06,4.66806746944591e-05,2.1593569607516e-06,6.58851468458954e-05,5.60855993094204e-07,3.86491330240457e-06,1.66535002505577e-06,1.33407011424257e-06,1.51454396855021e-05,1.51048467223006e-06,7.6306078400027e-07,2.56098797640832e-06,9.55679921797111e-07,6.26400767996914e-06,5.77279043255284e-06,4.4426140172431e-06,1.80750031580778e-06,6.84604405221996e-06,1.54647131763174e-05,6.5741081214611e-06,0.000403925288494287,1.51857725649045e-06,1.06492051364511e-05,2.56169457529221e-06,1.82151940427117e-06,9.30911426197604e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02123831219679e-06,2.5384367120458e-06,1.58931425537609e-06,2.69516977289535e-06,9.20417942789774e-06,4.03874256634705e-07,3.14935142268758e-06,5.77773522620855e-07,3.50350521937736e-05,5.04618211673273e-05,9.24579663982897e-07,8.53694670183201e-05,1.34552615443631e-06,1.32693923038642e-05,2.10580933266318e-06,3.81661947866122e-06,3.05125818663517e-05,-2946.14271521395,0
0.144736842105263,1,0.33470492708048,0.9429328647064,9.7,1.5653969539625,0.467278361840465,0.263714723493158,0.000182281962275681,1,0.95212262615533,0.955410248300841,0.965882372534992,0.982912782251393,0.945762684249981,0.9585805236087,0.980802806157812,0.96190712446077,0.945040952615274,0.973743604504909,0.934820097803015,0.847747098298949,0.992809389022264,0.820266098167833,0.970064014156266,0.971661618407593,0.973482224577834,0.968118151050752,0.974630778521601,1.27160679648893e-06,9.16806743589361e-06,2.24205736846244e-06,2.96302565058551e-06,6.58492276227606e-05,6.89159664955306e-07,6.03027114655793e-06,4.85212103452e-05,9.54686564123365e-06,3.646280641008e-06,8.52099478260049e-07,0.0252162764702076,3.19199907826976e-06,4.73312590300709e-06,8.07227964102733e-06,1.88042458159713e-06,6.88819034879282e-06,4.31222448482303e-07,1.51746589249477e-06,5.74057156568864e-06,5.97506046462424e-06,1.24729950944869e-05,1.97161143508799e-07,1.28122748761764e-06,5.28563282536194e-06,8.54447272938778e-07,3.87601153927071e-05,4.36417878648654e-06,0.000126447797497543,1.19294596335148e-06,5.16552336851841e-06,6.03829193334457e-06,1.66812722867621e-06,1.31567687891879e-05,1.71742878780494e-06,8.75592467328036e-07,1.98492172748078e-06,8.3832847601305e-07,2.10708097989946e-05,5.17076090645247e-06,2.53060474829446e-06,3.81909847913058e-06,7.06934749037362e-06,1.49911161105517e-05,6.7672662231618e-06,0.000278849049406219,1.84592166469941e-06,4.24451822014676e-06,2.49941756883878e-06,1.61778857571287e-06,4.75417679362998e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68519753260771e-07,1.01271190970515e-05,2.95606205010477e-06,2.19557564308501e-06,9.57755568587074e-06,3.98673366705344e-07,4.16513962638091e-06,1.58941308714892e-06,2.88187289818044e-05,8.57193860738644e-05,3.26750571291087e-06,3.45206866492356e-05,8.17980698904838e-07,2.31312591698382e-05,4.68187144153111e-06,2.06218985919058e-06,1.89059067487121e-05,-3562.68063249716,0
0.168421052631579,1,0.318090947212732,0.969550961391632,9.7,1.60318278670576,0.454599101521167,0.257650171308964,0.000276494106528171,1,0.933559517315074,0.992711524699712,0.967408025052221,0.979864799319742,0.956190711601213,0.968519616033052,0.982258181232425,0.959042205642681,0.955010606982873,0.973607130163894,0.945249065612403,0.850955321486346,0.994358181147871,0.831178552569949,0.97196950039107,0.978363258702033,0.974359043584325,0.952805005573817,0.976955676091476,1.49895040233916e-06,1.22722830963188e-05,2.52069250796481e-06,2.84659574896211e-06,6.30436624618134e-05,6.92268448836747e-07,7.63275417492847e-06,5.23950254555116e-05,1.00637595549584e-05,4.81542923867653e-06,1.1013867774441e-06,0.0173815266475834,4.21259137161677e-06,5.38608643464434e-06,8.86326609814088e-06,1.23927905356024e-06,5.43845285166222e-06,3.41399494600857e-07,1.6941074517794e-06,7.12267219419993e-06,9.64221835130894e-06,1.12650629319783e-05,2.08207327029184e-07,9.24186632087931e-07,7.15550570463202e-06,5.81837292173775e-07,3.81979461073074e-05,4.19502489511056e-06,0.000122402575707526,1.19743088083114e-06,5.67675703657297e-06,7.57483680620922e-06,1.37006684675151e-06,1.5400045415029e-05,1.25118971102941e-06,1.12952998037002e-06,3.00565602943715e-06,1.41598441060731e-06,1.77218480059902e-05,4.43465009557454e-06,2.04986509501259e-06,4.35078660837303e-06,7.49490417402575e-06,1.03005816282317e-05,8.09958837058085e-06,0.000328421923694338,2.01474781238045e-06,4.58245462353707e-06,2.65009257948069e-06,2.13228295417082e-06,5.17311093510511e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50265699338976e-07,8.92026444229364e-06,3.34263957738512e-06,2.39405303742758e-06,9.48716544110516e-06,4.51027700748332e-07,3.5727037580365e-06,1.33270075538306e-06,3.16565324530518e-05,6.47096091376991e-05,3.67718133256651e-06,3.87346352089623e-05,7.35114773246548e-07,1.47587956496419e-05,3.39561310274485e-06,2.40452735318022e-06,1.56125837603688e-05,-1692.81597824662,0
0.121052631578947,1,0.324319566605079,0.887481195903589,9.7,1.71142051246265,0.461380066500396,0.238371758907001,0.00036600231958427,1,0.840767545166361,0.974074265603693,0.968180071727138,0.99161411642307,0.913273836508777,0.946552332696519,0.981266473241365,0.976298805059624,0.977615894032488,0.966764745050561,0.953173856876548,0.930341067304459,0.985562473641071,0.877984693897474,0.960229862986458,0.967463814177876,0.958416007431245,0.963832107409812,0.983055222337255,1.03908549741676e-06,9.72456027374712e-06,2.24994214852471e-06,3.21352055564595e-06,6.41270309236296e-05,6.89316770713724e-07,4.58271115905662e-06,2.07137197815714e-05,4.53922048231277e-06,4.85835059312621e-06,2.24028021887244e-06,0.0219105399714985,5.16109447880392e-06,1.89969446879566e-06,8.11895700259823e-06,6.93514202461413e-07,6.18621726744056e-06,1.05489255086589e-06,2.72487115171291e-06,4.6793835607229e-06,7.69753946674055e-06,1.32509383978398e-05,9.0822363837482e-07,4.27315345821477e-07,6.2283690608678e-06,8.26180705461725e-07,4.70042284958985e-05,4.84909828022222e-06,8.39411551344177e-05,1.60296904131376e-06,3.69291064925011e-06,4.40450958876069e-06,1.26092770549614e-06,1.61986636786276e-05,4.98473132505249e-06,8.8867859802283e-07,6.75330096773793e-06,2.27059465831233e-06,2.26045543504598e-05,5.97001492609398e-06,8.68029709259402e-06,5.99578061904023e-06,5.99689893410877e-06,1.94159552869095e-05,4.95098436737329e-06,0.000273426956456222,1.33115184330128e-06,3.37682291763937e-06,4.78855426701843e-06,3.15783734485375e-06,2.51471936832387e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27319027900926e-06,1.04239903973731e-05,2.630829823951e-06,2.18090325778441e-06,4.4769740395745e-06,1.68145944260209e-07,1.17847486345373e-06,3.55482787096858e-07,2.57073055631286e-05,6.83813362039154e-05,1.65028670090593e-06,4.86509822346543e-05,5.80035260441845e-07,1.32058190634158e-05,2.1254071866453e-06,1.64867633178961e-06,1.08584839602079e-05,-1686.19791120682,0
0.168421052631579,1,0.333233850702396,0.966365360039877,9.7,1.64597928707893,0.464809009464968,0.279075043046896,0.000188783582962782,1,0.869124556173909,0.981880057084384,0.94818733855502,0.971940651331828,0.919875646451448,0.960346270877055,0.990376175650714,0.979162418333885,0.964075246672496,0.968819178550869,0.969928654596822,0.902803173697812,0.980646346695273,0.897864116715341,0.958842553979089,0.980426558765441,0.980696258020453,0.935259185689009,0.97112632653552,2.4764088364687e-06,1.90848089246736e-05,2.35291644384446e-06,4.5320549289842e-06,1.69384827693837e-05,1.57709888823926e-06,4.66259524927563e-06,3.96900462096666e-05,7.98677665746163e-06,2.84401608250713e-06,1.40490120946294e-06,0.0167688157522007,4.17586710506917e-06,2.97186299675897e-06,7.52056960998044e-06,2.66547668305102e-06,6.68514165857276e-06,9.15468562002742e-07,3.68743038180427e-06,3.15801286861503e-06,3.52317183441e-06,3.24161869186402e-05,4.01657663950187e-07,7.86583561732724e-07,7.01714898818698e-06,2.82602662615362e-06,3.49361008414089e-05,3.34784016121841e-06,0.000104601090486159,1.36856093810043e-06,5.29454160958447e-06,1.05503721306896e-06,1.52133817820039e-06,5.17500158495087e-06,2.43448140574655e-06,1.49628185305473e-06,7.50988056693627e-06,1.53646596831909e-06,1.26955936308138e-05,2.29801529543406e-06,4.76193995184005e-06,1.93691505891526e-06,4.00411313793218e-06,4.79391954590842e-06,4.58089825435568e-06,0.000381041318031274,2.92749134696615e-06,6.64209195326661e-06,4.32696980129993e-06,2.84039265934647e-06,6.36903141067554e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95706705567552e-07,9.69633304363992e-06,2.33612267764797e-06,3.51599611762298e-06,6.49268435182076e-06,3.3708398727248e-07,4.44809979247437e-06,3.32483813462653e-07,4.47659990417323e-05,8.25060985378621e-05,2.67184764042692e-06,0.000144773588454049,1.40484323105263e-06,1.43286238479419e-05,6.31237327683487e-06,2.22742002894007e-06,2.24292134051835e-05,-2323.43425510185,0
0.144736842105263,1,0.334424007162815,0.949502255363131,9.7,1.34793027428346,0.5111709673466,0.28783810859567,0.000150554836348098,1,0.267709894698148,0.985185331860448,0.989158946511257,0.972866886754827,0.945748555754141,0.987378692289337,0.974255037484093,0.930675407571702,0.942845368363985,0.978670418929905,0.935325833215517,0.859515399377485,0.988051041558547,0.712764072826076,0.93016228450004,0.987782427495594,0.984344440613363,0.927614354401763,0.965739879625442,2.04299159726545e-06,2.2401818656826e-05,4.38867074744527e-06,1.90476945393019e-06,4.11740302224725e-05,1.52320097451862e-06,1.08613802575626e-05,7.16919977144603e-05,8.94901096601071e-06,7.4754064795959e-06,1.09412363195637e-06,0.0202775376143229,4.22784413902442e-06,3.86138114121031e-06,1.51259105931379e-05,1.52219464253129e-06,2.62224134590408e-06,5.63960985097266e-07,3.34537739661013e-06,8.60916838519986e-06,4.11781842167001e-06,2.75785415096219e-05,4.42773610250512e-07,1.1078605735184e-06,2.66483437548133e-06,1.94331623677262e-06,2.43266373116521e-05,2.84103583535898e-06,7.27846114558607e-05,6.77120071618143e-07,3.1670127880778e-06,6.02673607164701e-06,1.51809333306614e-06,6.33175265491401e-06,2.0065389484873e-06,2.18712325083228e-06,3.28117509923534e-06,1.73829993480536e-06,1.35731945671306e-05,2.98027258742647e-06,5.08770330155546e-06,2.8675975237206e-06,3.55455138498246e-06,2.77512240302903e-05,2.33236108163376e-06,0.000103848753837699,2.65805452765704e-06,9.60499640276871e-06,1.70079004541075e-06,1.40995537439707e-06,6.61320281388754e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02038040108854e-07,3.25919158520408e-06,2.54783422919908e-06,3.07009400846714e-06,1.65271421550966e-05,6.53975976957874e-07,3.1546319493102e-06,9.06607715297337e-07,3.47765726734973e-05,2.28545042149971e-05,3.77345878677464e-06,0.000111539614278985,9.67693309351408e-07,2.55900771782718e-05,5.6048073417997e-06,4.04491988122736e-06,1.74327129777249e-05,-2316.6396366526,0
0.215789473684211,1,0.321798776219039,0.886966138702189,9.7,1.56232352627412,0.441877987064126,0.280300670545223,0.000220117162355867,1,0.407940670960763,0.90334184903979,0.948329640911025,0.977994291205191,0.933892760004796,0.954590788463675,0.990908709690377,0.973318370625107,0.961192068485019,0.963911691328801,0.96449814892281,0.885139408197083,0.98064242777067,0.906882106060952,0.97308874120852,0.979835474958111,0.981525542944231,0.944526392941163,0.967563339151265,1.8657259091379e-06,1.93514119254302e-05,2.02788018565301e-06,3.40729180483203e-06,2.33136975400623e-05,2.40026881329657e-06,5.01568759331498e-06,3.74101725551584e-05,9.89109386242315e-06,2.30069356104484e-06,1.73930122151597e-06,0.0191089716030176,3.98052404806889e-06,2.72903259378662e-06,7.34683808328967e-06,1.64280654687682e-06,8.69643218821795e-06,8.94510926568838e-07,5.2517421288493e-06,3.88833279786549e-06,4.31692551720487e-06,3.33301078519975e-05,3.1573912071914e-07,7.90330927438464e-07,7.42630424827216e-06,2.44134691193824e-06,4.99886014371336e-05,2.98307549605281e-06,8.71569092408567e-05,1.96801525110752e-06,4.23734912272675e-06,1.30071297174765e-06,1.11800540614373e-06,5.33900419008439e-06,2.18496365088628e-06,1.18863711519618e-06,6.53219716178401e-06,2.17578958135098e-06,1.5261356980778e-05,2.70244981614859e-06,3.38364569571267e-06,1.95411709614746e-06,3.33881116649646e-06,5.11167861460439e-06,6.11802126039225e-06,0.000417309958907014,2.24132809027672e-06,6.13806525426229e-06,2.6419383341619e-06,3.04613234240551e-06,5.03714232587211e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2875840586554e-07,1.01642257904975e-05,4.25921007149359e-06,3.82724402335561e-06,6.4587584586319e-06,3.17276884342939e-07,4.42346564370813e-06,2.77360152509793e-07,3.07033072032857e-05,6.88884352231708e-05,3.48249555663744e-06,0.000174963398563413,1.27996108214421e-06,1.8617520247954e-05,5.12704753609465e-06,3.63723104320685e-06,1.91583008241965e-05,-1693.86746059181,0
0.0736842105263158,1,0.493991235818796,0.934362362168209,9.7,1.83837820440289,0.495441147938744,0.243472453067227,0.00026507060999889,1,0.916887062384627,0.994570712838844,0.957240076511885,0.975392683587468,0.950407148784917,0.943951399241563,0.966581066734479,0.966362022566612,0.913253997269447,0.986408212781353,0.971216744063475,0.950738484822635,0.983091329964074,0.793658659640398,0.985296576041249,0.989230859718554,0.931804603638446,0.917607435556268,0.965269312399656,2.4527132337936e-06,1.50452558792536e-05,3.41702753301716e-06,2.73244054164233e-06,5.11070115117428e-05,2.56637934092198e-06,3.61540027419057e-06,8.27411492547132e-05,6.36999563259102e-06,7.80599645270189e-06,6.62507118034633e-07,0.0244618522971513,3.64258841616947e-06,4.57800669908834e-06,6.77048630291432e-06,8.51947537629009e-07,3.68336157403904e-06,8.48393687517904e-07,5.13599147484088e-06,8.46724361250835e-06,7.54248403667109e-06,2.93731782803873e-05,3.70427750830389e-07,1.04651124223697e-06,4.4806757476619e-06,5.59915666215066e-07,3.96878415710022e-05,5.60124082597802e-06,0.000119502689199396,1.79339307777935e-06,3.55127477142705e-06,5.71963198104697e-06,6.53698686336802e-07,5.95900088998266e-06,2.99475231619415e-06,1.66016214005205e-06,7.1048310636022e-06,1.9717761839152e-06,1.58325935806023e-05,1.03856060653617e-05,1.17818379345968e-06,3.42280003768372e-06,2.93272490495655e-06,3.73455382498669e-06,5.65316668267995e-06,8.70401951342941e-05,2.31481296617279e-06,7.50653879039397e-06,3.65110916544594e-06,2.9151738687814e-06,3.82840595613765e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30871088363141e-07,5.04224875864568e-06,2.69313928240862e-06,3.18390871178319e-06,3.44420600472643e-06,3.5711245539369e-07,3.27574279083286e-06,1.22814228898789e-06,2.53965709324587e-05,2.7156986062259e-05,3.78626283392532e-06,0.000122669478726662,7.8520735994098e-07,1.59999126358998e-05,4.45571204248211e-06,1.61490424904018e-06,8.35128894297121e-06,-1710.08444232166,0
0.215789473684211,1,0.303076040992417,0.942118907324943,9.7,1.39809888553598,0.473699667429657,0.292839919811892,0.000134222120591836,1,0.641991847059959,0.965818642266721,0.960183999642305,0.988928934845091,0.89647287458456,0.962637469008645,0.987141979593289,0.968508046253389,0.980265548792359,0.956941207436016,0.955628299418254,0.94066580530323,0.978989879465167,0.838530193751006,0.961927194661207,0.969886993389277,0.962757928184457,0.967654452098081,0.982240717447125,1.20739760738819e-06,1.37502948557059e-05,2.2982875884809e-06,3.34692737306512e-06,6.46060590112944e-05,7.53687667410278e-07,4.38861521158946e-06,2.77105720825468e-05,3.80604472154749e-06,3.80643018954495e-06,2.43346583787144e-06,0.0247910246673611,6.83227623793052e-06,1.85101318120531e-06,8.93165043805408e-06,1.01782064724462e-06,5.96843430368936e-06,1.07902868605701e-06,4.78351851332975e-06,3.69436161673673e-06,7.66863923694059e-06,1.49382598864089e-05,1.18271224532048e-06,5.21927787919764e-07,6.6160543730851e-06,9.16932388589541e-07,5.06150856923743e-05,4.78839486585935e-06,0.000108543736370969,1.21587801653159e-06,5.65434857475792e-06,3.77021742738189e-06,1.07305455767212e-06,1.14746586991712e-05,4.84905430556452e-06,1.22167981329288e-06,7.54616549730319e-06,1.87384954340475e-06,2.15818581890601e-05,4.83797456818059e-06,9.68879732397719e-06,6.08468640836364e-06,6.44936094960409e-06,1.79292158108863e-05,5.83479115919287e-06,0.000391213622513279,1.23181504916825e-06,4.36946433706056e-06,5.3660400700955e-06,2.74241050666726e-06,1.9475046454727e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19487880168761e-06,9.79624127215432e-06,2.10060039063474e-06,2.26018286419826e-06,4.59732065445984e-06,2.02332172284707e-07,2.04940445735806e-06,3.4784573818668e-07,2.41561513288073e-05,3.97364854857951e-05,1.65528493748322e-06,3.59935890606331e-05,5.48275038154473e-07,1.21531962252968e-05,3.59545900149455e-06,2.90172953746065e-06,1.10849548301045e-05,-1704.3509834616,0
0.215789473684211,1,0.227312169217714,0.934779066610978,9.7,1.28577472274393,0.49891422981318,0.303533313333567,0.000144548519808302,1,0.175176953895916,0.991372748306042,0.960718053337953,0.967996880874726,0.923956700491959,0.937390684426635,0.984686233542363,0.967301299950062,0.938542606245191,0.961580339174606,0.95915076140714,0.845320550851975,0.98183434937998,0.694441898454675,0.97018803534253,0.986335219944609,0.976728078151861,0.975236616836437,0.99092494678528,1.94093287330902e-06,2.53054446166748e-05,2.17614647082768e-06,2.88988599390049e-06,3.96169744674692e-05,1.72150389564561e-06,6.41434474781235e-06,6.77635659874509e-05,8.73221636739468e-06,2.33156313340303e-06,2.27326085722673e-06,0.0212850298954092,3.40018749899945e-06,3.24326580655448e-06,1.4755328317444e-05,1.37361703908067e-06,5.12621562615667e-06,6.30500257326812e-07,3.74820794745656e-06,5.67602602847206e-06,9.62954673390807e-06,2.4034344747566e-05,8.06299904705524e-07,3.48797027482985e-07,2.2951291936621e-06,9.33755480086507e-07,4.84939057391978e-05,4.39558986053064e-06,0.000120900408752802,1.38392184820052e-06,7.32587053685879e-06,4.99784946521293e-06,1.63019844106895e-06,9.53929481499212e-06,3.24360823783867e-06,1.98526998538886e-06,7.41415790279981e-06,2.57413003868876e-06,1.81165506393874e-05,2.47591171351527e-06,6.1010399275011e-06,4.36652436310956e-06,2.02901261244314e-06,2.65882443107923e-05,4.23980123287478e-06,0.000178345637197555,3.57214964717759e-06,4.09455626374283e-06,4.72818120375121e-06,4.28614768641454e-06,6.25303134140457e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74627464919154e-07,5.9835389345076e-06,3.85551802986454e-06,1.78912861253705e-06,3.6683398934592e-06,1.09692601534625e-06,1.38857423479034e-06,1.5079965309189e-06,3.07851363998651e-05,7.09947704768852e-05,2.99360858590528e-06,0.000147623809006671,7.79657331320421e-07,1.15772716554398e-05,5.32909416666816e-06,2.98860920099008e-06,1.33013710017003e-05,-2308.84462510339,0
0.215789473684211,1,0.163115251615364,0.966372103672036,9.7,1.84171216433406,0.49181376904387,0.27428844162658,0.000289521374784547,1,0.578522541319015,0.959546432149097,0.943526506509344,0.986590991840087,0.922525768344017,0.970619704734342,0.983233582321035,0.984438599406315,0.952402385427896,0.984647667835071,0.963128204846616,0.859606825698553,0.980688676454562,0.876606267723121,0.932532198356184,0.959627090212918,0.979257566516817,0.918470752388692,0.986226346122091,7.03078202766413e-07,1.23418914843959e-05,2.23240424924637e-06,8.94322546678845e-07,3.81021169719367e-05,8.09672703799988e-07,4.23475832127157e-06,9.08199556068943e-05,8.61764015899653e-06,9.82542673559928e-06,3.11083802923172e-06,0.0211352798211865,3.30127434330373e-06,3.37694070941193e-06,1.15279663647516e-05,1.72048104086787e-06,3.6604335082731e-06,1.04203618574682e-06,5.20400771799448e-06,7.43119522499165e-06,5.59409322791317e-06,1.04171113165694e-05,7.62133857114218e-07,5.91956409892052e-07,5.67641614859081e-06,2.46008847194636e-06,4.0256511376091e-05,3.2673452142864e-06,0.00011176151203814,1.90426497602047e-06,2.99099761786636e-06,5.7112183304857e-06,1.87867627917427e-06,9.97712926254799e-06,6.81413908563588e-06,1.12713598542725e-06,6.67434852153097e-06,2.12096529306925e-06,9.01396538376221e-06,4.08118317146735e-06,3.96379262491496e-06,4.23446651638373e-06,7.09240858210251e-06,1.08156328603265e-05,5.12173787634792e-06,0.000106966515695113,2.57010403978288e-06,9.12988722171618e-06,5.74501798516815e-06,3.04675331474561e-06,7.08672367893605e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83692132554749e-07,4.4109098323893e-06,2.44400403878931e-06,2.6952991944779e-06,5.29780801856903e-06,2.87747979390146e-07,6.49790573236718e-07,1.22755253666328e-06,3.31122019384808e-05,2.738312146742e-05,2.91535077595529e-06,8.18339915981322e-05,7.82491107783893e-07,9.36058629571311e-06,4.61739230109062e-06,4.54060285542019e-06,1.66975324019246e-05,-1694.57261703096,0
